node,Qwen2.5-72B-Instruct,Llama-3.1-70B-Instruct,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Llama-3.1-Tulu-3-70B,Qwen2.5-7B-Instruct,Llama-3.1-8B-Instruct,gpt-3.5-turbo,Llama-3.1-Tulu-3-8B
322,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333
323,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
326,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
327,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
330,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
331,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
332,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.5555555555555556
335,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
339,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5
340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
341,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
342,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
343,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
344,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
349,0.875,0.875,0.875,0.75,0.875,0.875,0.625,0.875,0.75
350,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0
351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
353,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
357,1.0,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.5
358,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
359,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
361,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
362,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
364,0.8250883392226148,0.8409893992932862,0.784452296819788,0.7826855123674912,0.7915194346289752,0.7950530035335689,0.6360424028268551,0.6007067137809188,0.6095406360424028
365,0.793918918918919,0.8040540540540541,0.7533783783783784,0.7601351351351351,0.7567567567567568,0.7364864864864865,0.5743243243243243,0.527027027027027,0.5202702702702703
366,0.7857142857142857,0.8214285714285714,0.8214285714285714,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6785714285714286,0.6071428571428571,0.6071428571428571
367,0.8,0.84,0.8,0.8,0.84,0.76,0.64,0.56,0.6
368,0.75,0.875,0.875,0.75,0.875,0.875,0.75,0.625,0.625
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5714285714285714
371,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5
372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
374,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5
375,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
379,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.5882352941176471,0.5294117647058824,0.5882352941176471
382,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,0.8,0.8666666666666667,0.8,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.6,0.4666666666666667,0.6
386,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.5555555555555556
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,0.75,0.75,0.875,0.875,0.75,0.875,0.625,0.375,0.625
389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0
395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
400,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,1.0,0.5,0.5,0.5,0.6666666666666666
401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
402,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
403,1.0,1.0,0.75,1.0,1.0,0.5,0.75,0.25,0.75
404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
405,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
406,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
407,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0
408,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
410,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666
411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
412,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
413,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
414,0.8,1.0,0.8,0.6,0.8,0.8,1.0,0.6,0.8
415,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,0.5416666666666666,0.625,0.6666666666666666,0.7916666666666666,0.625,0.5833333333333334,0.3333333333333333,0.4583333333333333,0.3333333333333333
424,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0
425,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
426,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
430,0.4,0.6,0.6,0.6,0.4,0.4,0.2,0.4,0.2
431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
432,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
433,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
434,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
436,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
437,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5
438,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
439,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
440,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
443,0.8,0.8,0.8,0.6,0.8,0.6,0.2,0.2,0.4
444,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0
445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
446,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
447,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
448,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
451,0.25,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.0
452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
453,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0
456,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
457,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
458,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0
459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
460,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
461,0.775,0.85,0.7,0.5,0.7,0.675,0.375,0.3,0.3
462,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
463,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
464,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5
465,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
468,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
469,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
470,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
471,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
472,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5
473,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
474,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
475,1.0,1.0,0.5,0.5,0.5,0.75,0.25,0.5,0.25
476,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
477,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
478,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
479,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
480,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.75,1.0,0.75,0.5,0.75,0.5,0.75,0.5,0.25
482,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0
483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5
486,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
488,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5555555555555556
489,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
490,0.75,0.75,0.625,0.75,0.75,0.625,0.375,0.25,0.625
491,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5
492,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
494,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5
498,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
501,0.8461538461538461,1.0,0.7692307692307693,0.38461538461538464,0.7692307692307693,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.07692307692307693
502,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
503,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
504,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0
505,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
507,0.8,1.0,0.7,0.3,0.7,0.7,0.2,0.2,0.1
508,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
509,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
510,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
511,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0
512,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
513,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
514,0.75,1.0,0.5,0.25,0.75,0.5,0.25,0.25,0.25
515,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
516,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
519,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
521,0.7755102040816326,0.7346938775510204,0.7346938775510204,0.7142857142857143,0.6938775510204082,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.4489795918367347
522,0.8666666666666667,0.7666666666666667,0.8,0.7,0.7,0.7666666666666667,0.7,0.6,0.5
523,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.5
524,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5
525,1.0,0.6,1.0,0.6,0.8,0.8,0.6,0.6,0.4
526,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0
527,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
528,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
529,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
530,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5
531,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,1.0,0.875,0.75,0.875,0.875,0.75,0.875,0.625,0.5
536,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714
537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
539,1.0,0.75,0.5,0.75,0.75,0.75,1.0,0.5,0.25
540,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
541,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333
542,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
546,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
547,0.75,0.75,0.75,0.625,0.5625,0.75,0.625,0.5625,0.5
548,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
549,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
550,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
551,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
552,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
553,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
555,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
556,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.5
557,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.25
558,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
560,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
561,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5
562,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
563,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
567,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
570,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
572,0.631578947368421,0.6842105263157895,0.631578947368421,0.7368421052631579,0.6842105263157895,0.631578947368421,0.3684210526315789,0.5263157894736842,0.3684210526315789
573,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.25
574,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
575,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0
576,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
577,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0
578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
579,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
580,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0
581,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
583,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5
584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
585,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
586,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5
587,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
591,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.5,0.5,0.5
592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
593,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
594,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
600,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5
601,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
602,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
603,0.8666666666666667,0.8266666666666667,0.7733333333333333,0.84,0.7866666666666666,0.7733333333333333,0.6266666666666667,0.5066666666666667,0.64
604,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.8181818181818182,1.0,1.0,0.6363636363636364,0.45454545454545453,0.6363636363636364
605,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
606,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
607,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,1.0,1.0,1.0,0.875,1.0,1.0,0.625,0.375,0.5
610,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
611,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.25
612,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
613,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
615,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0
616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
618,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
619,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
624,0.859375,0.8125,0.765625,0.84375,0.75,0.734375,0.625,0.515625,0.640625
625,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75
626,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
627,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
628,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
630,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
633,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
634,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
635,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
636,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
637,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
638,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5
639,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
642,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.5714285714285714
643,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
646,1.0,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.5
