,size,depth,capability,distinction,kendall_tau
265,3,6,Calculating magnitudes of complex number differences,Magnitude of complex differences,0.35856858280031806
266,1,7,Calculating the magnitude of a complex number resulting from the difference of two complex numbers.,Magnitude from complex number subtraction,0.25819888974716115
267,1,7,Calculating the magnitude of the difference between complex numbers.,Magnitude of complex number differences,
268,1,7,Calculating the magnitude of complex number differences to determine distances in the complex plane.,Distances in the complex plane,0.6324555320336759
269,3,6,Calculating and applying properties of magnitudes and absolute values of complex numbers,Magnitude and absolute value properties,0.0
270,1,7,Calculating the magnitude of complex numbers using the formula for absolute value.,Magnitude calculation formula,0.0
271,2,7,Calculating and applying properties of magnitudes and absolute values of complex numbers.,Properties of complex magnitudes,0.0
272,1,8,Calculating the magnitude of complex numbers and applying properties of absolute values.,Magnitude and absolute value properties of complex numbers,0.0
273,1,8,Calculating magnitudes of complex numbers and applying properties of absolute values.,Magnitudes and absolute values of complex numbers,
274,1,6,Calculating the magnitudes of complex numbers to determine relative distances.,Relative distance magnitudes,
275,18,4,Analyzing and solving geometric and algebraic problems using coordinate geometry and complex number operations,Coordinate geometry with complex numbers,0.7999999999999999
276,2,5,Reflecting points across axes in a coordinate plane.,Reflecting points across coordinate axes,0.5163977794943223
277,1,6,Reflecting points across vertical and horizontal lines in a coordinate plane.,Vertical and horizontal line reflections,0.5163977794943223
278,1,6,Reflecting points across vertical and horizontal lines in a coordinate plane.,Vertical and horizontal line reflections,0.5163977794943223
279,1,5,Analyzing piecewise functions to determine intersection points with horizontal lines.,Intersection points of piecewise functions,-0.31622776601683794
280,4,5,Applying complex number operations and coordinate geometry techniques,Complex numbers in coordinate geometry,0.6324555320336759
281,1,6,Calculating the coordinates of vertices in a parallelogram using complex number operations.,Vertex coordinates via complex numbers,
282,3,6,Completing the square and calculating distances in the coordinate plane,Square completion and distance calculation,0.6324555320336759
283,2,7,Completing the square and calculating distances in the coordinate plane,Point-to-point distance calculation,0.6324555320336759
284,1,8,Completing the square and calculating distances in the coordinate plane.,Calculating distances between points in the plane,
285,1,8,Completing the square and calculating distances in the coordinate plane.,Completing the square in algebraic expressions,0.6324555320336759
286,1,7,Completing the square to determine the vertex of a quadratic function and calculating the distance between two points in a coordinate plane.,Vertex determination via completing the square,
287,5,5,"Applying coordinate geometry techniques to solve equations, graph inequalities, and calculate areas",Graphing inequalities and calculating areas,0.31622776601683794
288,2,6,Solving geometric problems using coordinate formulas,Coordinate formulas for geometric problem-solving,0.6324555320336759
289,1,7,Applying the distance formula and solving systems of equations in a coordinate plane.,Distance formula and systems in coordinate plane,
290,1,7,Solving equations to find unknown coordinates using midpoint formulas.,Midpoint formula for unknown coordinates,0.6324555320336759
291,2,6,Applying distance and equation-solving techniques in geometric and complex number contexts,Distance and equation-solving in geometry and complex numbers,-0.25819888974716115
292,1,7,Determining the equation of a bisecting plane using distance formulas and absolute value manipulation.,Bisecting plane equation via distance and absolute value,-0.25819888974716115
293,1,7,Solving equations involving complex numbers and distances on a line segment.,Complex number and line segment equation solving,
294,1,6,Graphing inequalities and calculating areas in the coordinate plane.,Graphing inequalities and area calculation,
