node,depth,gpt-4o-mini-2024-07-18,deepseek-math-7b-instruct,Llama-3.1-8B-Instruct,dart-math-llama3-8b-uniform,Llama-3-8B-Instruct
488,7.0,1.0,0.0,0.0,0.0,0.0
489,6.0,0.0,0.0,0.0,1.0,0.0
490,5.0,0.0,0.0,0.0,0.0,0.0
491,5.0,0.0,0.0,0.0,0.0,0.0
492,5.0,0.5,0.0,0.0,0.0,0.0
493,6.0,1.0,0.0,0.0,0.0,0.0
494,6.0,0.0,0.0,0.0,0.0,0.0
495,5.0,0.0,0.0,0.0,0.0,0.0
496,6.0,0.0,0.0,0.0,0.0,0.0
497,6.0,0.0,0.0,0.0,0.0,0.0
498,5.0,0.0,0.0,0.0,0.0,0.0
499,4.0,0.75,0.0,0.25,0.0,0.25
500,5.0,0.0,0.0,0.0,0.0,0.0
501,5.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
502,6.0,1.0,0.0,0.0,0.0,0.0
503,6.0,1.0,0.0,0.0,0.0,0.0
504,6.0,1.0,0.0,1.0,0.0,1.0
505,4.0,0.42424242424242425,0.3333333333333333,0.24242424242424243,0.21212121212121213,0.18181818181818182
506,5.0,1.0,1.0,0.5,1.0,1.0
507,6.0,1.0,1.0,1.0,1.0,1.0
508,6.0,1.0,1.0,0.0,1.0,1.0
509,5.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
510,6.0,0.0,0.0,0.0,0.0,0.0
511,6.0,1.0,0.5,0.5,0.0,0.0
512,7.0,1.0,1.0,1.0,0.0,0.0
513,7.0,1.0,0.0,0.0,0.0,0.0
514,5.0,1.0,0.5,1.0,0.5,0.5
515,6.0,1.0,0.0,1.0,0.0,0.0
516,6.0,1.0,1.0,1.0,1.0,1.0
517,5.0,0.5,0.5,0.5,0.0,0.0
518,6.0,1.0,0.0,0.0,0.0,0.0
519,6.0,0.0,1.0,1.0,0.0,0.0
520,5.0,1.0,1.0,1.0,0.5,0.0
521,6.0,1.0,1.0,1.0,0.0,0.0
522,6.0,1.0,1.0,1.0,1.0,0.0
523,5.0,0.0,0.0,0.0,0.0,0.0
524,6.0,0.0,0.0,0.0,0.0,0.0
525,6.0,0.0,0.0,0.0,0.0,0.0
526,5.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
527,6.0,0.0,0.0,0.0,0.5,0.0
528,7.0,0.0,0.0,0.0,0.0,0.0
529,7.0,0.0,0.0,0.0,1.0,0.0
530,6.0,1.0,0.0,0.0,0.0,0.0
531,5.0,0.25,0.125,0.125,0.25,0.25
532,6.0,1.0,1.0,0.0,0.0,1.0
533,6.0,0.0,0.0,0.0,0.0,0.0
534,6.0,1.0,0.0,0.0,0.0,0.0
535,6.0,0.0,0.0,0.5,1.0,0.5
536,7.0,0.0,0.0,0.0,1.0,0.0
537,7.0,0.0,0.0,1.0,1.0,1.0
538,6.0,0.0,0.0,0.0,0.0,0.0
539,7.0,0.0,0.0,0.0,0.0,0.0
540,7.0,0.0,0.0,0.0,0.0,0.0
541,8.0,0.0,0.0,0.0,0.0,0.0
542,8.0,0.0,0.0,0.0,0.0,0.0
543,5.0,0.25,0.375,0.0,0.0,0.125
544,6.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
545,7.0,0.0,1.0,0.0,0.0,0.0
546,7.0,0.0,0.5,0.0,0.0,0.5
547,8.0,0.0,0.0,0.0,0.0,0.0
548,8.0,0.0,1.0,0.0,0.0,1.0
549,6.0,0.4,0.2,0.0,0.0,0.0
550,7.0,0.0,0.0,0.0,0.0,0.0
551,8.0,0.0,0.0,0.0,0.0,0.0
552,8.0,0.0,0.0,0.0,0.0,0.0
553,9.0,0.0,0.0,0.0,0.0,0.0
554,9.0,0.0,0.0,0.0,0.0,0.0
555,7.0,1.0,0.5,0.0,0.0,0.0
556,8.0,1.0,0.0,0.0,0.0,0.0
557,8.0,1.0,1.0,0.0,0.0,0.0
558,5.0,0.0,0.0,0.0,0.0,0.0
559,4.0,1.0,0.6,0.7,0.6,0.3
560,5.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
561,6.0,1.0,1.0,1.0,1.0,1.0
562,6.0,1.0,0.5,0.5,0.5,0.5
563,7.0,1.0,1.0,0.0,1.0,0.0
564,7.0,1.0,0.0,1.0,0.0,1.0
565,5.0,1.0,0.0,0.0,1.0,0.0
566,5.0,1.0,1.0,1.0,0.0,0.0
567,5.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
568,6.0,1.0,0.0,0.0,0.0,0.0
569,6.0,1.0,0.0,1.0,0.0,0.0
570,6.0,1.0,1.0,1.0,1.0,0.0
571,5.0,1.0,1.0,1.0,1.0,0.5
572,6.0,1.0,1.0,1.0,1.0,0.0
573,6.0,1.0,1.0,1.0,1.0,1.0
574,4.0,0.375,0.25,0.25,0.2,0.2
575,5.0,0.0,0.0,0.5,0.0,0.0
576,6.0,0.0,0.0,0.0,0.0,0.0
577,6.0,0.0,0.0,1.0,0.0,0.0
578,5.0,0.5,0.5,0.5,0.5,0.0
579,6.0,1.0,1.0,1.0,1.0,0.0
580,6.0,0.0,0.0,0.0,0.0,0.0
581,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
582,6.0,1.0,1.0,1.0,1.0,1.0
583,6.0,0.5,0.5,0.5,0.5,0.5
584,7.0,0.0,0.0,0.0,0.0,0.0
585,7.0,1.0,1.0,1.0,1.0,1.0
586,5.0,0.5,0.5,0.0,0.5,0.0
587,6.0,0.0,0.0,0.0,0.0,0.0
588,6.0,1.0,1.0,0.0,1.0,0.0
589,5.0,1.0,0.0,0.0,0.0,0.0
590,5.0,0.25,0.25,0.25,0.25,0.25
591,6.0,0.0,0.0,0.0,0.0,0.0
592,6.0,0.0,0.0,0.0,0.0,0.0
593,6.0,0.5,0.5,0.5,0.5,0.5
594,7.0,0.0,0.0,0.0,0.0,0.0
595,7.0,1.0,1.0,1.0,1.0,1.0
596,5.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855
597,6.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
598,7.0,0.5,0.0,0.0,0.0,0.0
599,8.0,0.0,0.0,0.0,0.0,0.0
600,8.0,1.0,0.0,0.0,0.0,0.0
601,7.0,0.0,0.0,0.0,0.0,0.0
602,7.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
603,8.0,1.0,0.0,0.0,1.0,1.0
604,8.0,1.0,0.0,1.0,0.0,0.0
605,8.0,1.0,1.0,1.0,0.0,1.0
606,6.0,0.0,0.0,0.0,0.0,1.0
607,5.0,0.0,0.2,0.2,0.0,0.0
608,6.0,0.0,0.25,0.25,0.0,0.0
609,7.0,0.0,1.0,1.0,0.0,0.0
610,7.0,0.0,0.0,0.0,0.0,0.0
611,7.0,0.0,0.0,0.0,0.0,0.0
612,8.0,0.0,0.0,0.0,0.0,0.0
613,8.0,0.0,0.0,0.0,0.0,0.0
614,6.0,0.0,0.0,0.0,0.0,0.0
615,5.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222
616,6.0,0.0,0.0,0.0,0.0,0.0
617,6.0,0.5,0.5,0.0,0.5,0.5
618,7.0,1.0,1.0,0.0,1.0,1.0
619,7.0,0.0,0.0,0.0,0.0,0.0
620,6.0,0.75,0.5,0.5,0.25,0.25
621,7.0,1.0,1.0,0.0,0.0,0.0
622,7.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
623,8.0,1.0,1.0,1.0,0.0,0.0
624,8.0,0.0,0.0,0.0,0.0,0.0
625,8.0,1.0,0.0,1.0,1.0,1.0
626,6.0,0.0,0.0,0.0,0.0,0.0
627,7.0,0.0,0.0,0.0,0.0,0.0
628,7.0,0.0,0.0,0.0,0.0,0.0
629,5.0,0.2,0.0,0.0,0.0,0.0
630,6.0,0.5,0.0,0.0,0.0,0.0
631,7.0,0.0,0.0,0.0,0.0,0.0
632,7.0,1.0,0.0,0.0,0.0,0.0
633,6.0,0.0,0.0,0.0,0.0,0.0
634,7.0,0.0,0.0,0.0,0.0,0.0
635,7.0,0.0,0.0,0.0,0.0,0.0
636,7.0,0.0,0.0,0.0,0.0,0.0
637,4.0,0.4722222222222222,0.3611111111111111,0.3333333333333333,0.25,0.19444444444444445
638,5.0,0.38461538461538464,0.3076923076923077,0.2692307692307692,0.23076923076923078,0.15384615384615385
639,6.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
640,7.0,0.0,0.0,0.5,0.0,0.5
641,8.0,0.0,0.0,0.0,0.0,0.0
642,8.0,0.0,0.0,1.0,0.0,1.0
643,7.0,0.0,0.0,0.0,0.0,0.0
644,6.0,0.0,0.0,0.0,0.0,0.0
645,6.0,0.5,0.5,0.0,0.5,0.0
646,7.0,0.0,0.0,0.0,0.0,0.0
647,7.0,1.0,1.0,0.0,1.0,0.0
648,6.0,0.5,0.5,0.0,0.0,0.0
649,7.0,0.0,1.0,0.0,0.0,0.0
650,7.0,1.0,0.0,0.0,0.0,0.0
651,6.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
652,7.0,0.0,0.0,0.0,0.0,0.0
653,7.0,1.0,1.0,1.0,1.0,1.0
654,7.0,0.0,0.0,0.0,0.0,0.0
655,7.0,0.5,0.0,0.0,0.0,0.0
656,8.0,0.0,0.0,0.0,0.0,0.0
657,8.0,1.0,0.0,0.0,0.0,0.0
658,7.0,0.0,0.0,0.0,0.0,0.0
659,6.0,1.0,1.0,0.0,0.0,0.0
660,6.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
661,7.0,0.0,0.0,0.0,0.0,0.0
662,7.0,1.0,0.0,1.0,0.0,0.0
663,7.0,1.0,1.0,1.0,1.0,0.0
664,6.0,0.5,0.5,0.5,0.5,0.5
665,7.0,0.0,0.0,0.0,0.0,0.0
666,7.0,1.0,1.0,1.0,1.0,1.0
667,6.0,1.0,1.0,1.0,1.0,0.5
668,7.0,1.0,1.0,1.0,1.0,0.0
669,7.0,1.0,1.0,1.0,1.0,1.0
670,6.0,0.0,0.0,0.0,0.0,0.0
671,7.0,0.0,0.0,0.0,0.0,0.0
672,8.0,0.0,0.0,0.0,0.0,0.0
673,8.0,0.0,0.0,0.0,0.0,0.0
674,7.0,0.0,0.0,0.0,0.0,0.0
675,8.0,0.0,0.0,0.0,0.0,0.0
676,8.0,0.0,0.0,0.0,0.0,0.0
677,5.0,0.7,0.5,0.5,0.3,0.3
678,6.0,1.0,0.5,0.5,0.0,0.5
679,7.0,1.0,1.0,0.0,0.0,1.0
680,7.0,1.0,0.0,1.0,0.0,0.0
681,6.0,0.75,0.75,0.5,0.5,0.25
682,7.0,0.5,0.5,0.0,0.0,0.0
683,8.0,1.0,1.0,0.0,0.0,0.0
684,8.0,0.0,0.0,0.0,0.0,0.0
685,7.0,1.0,1.0,1.0,1.0,0.5
686,8.0,1.0,1.0,1.0,1.0,1.0
687,8.0,1.0,1.0,1.0,1.0,0.0
688,6.0,0.5,0.25,0.5,0.25,0.25
689,7.0,1.0,0.0,1.0,0.0,0.0
690,7.0,0.0,1.0,0.0,1.0,0.0
691,7.0,0.5,0.0,0.5,0.0,0.5
692,8.0,0.0,0.0,1.0,0.0,1.0
693,8.0,1.0,0.0,0.0,0.0,0.0
694,4.0,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367
695,5.0,0.0,0.0,0.0,0.0,0.0
696,5.0,0.0,0.0,0.0,0.0,0.0
697,5.0,1.0,0.5,0.5,0.5,0.0
698,6.0,1.0,0.0,0.0,1.0,0.0
699,6.0,1.0,1.0,1.0,0.0,0.0
700,5.0,1.0,0.0,1.0,0.0,0.0
701,5.0,1.0,1.0,1.0,1.0,1.0
702,5.0,0.0,0.0,0.0,0.0,0.0
703,6.0,0.0,0.0,0.0,0.0,0.0
704,6.0,0.0,0.0,0.0,0.0,0.0
705,5.0,0.0,0.0,0.0,0.3333333333333333,0.0
706,6.0,0.0,0.0,0.0,0.0,0.0
707,6.0,0.0,0.0,0.0,0.5,0.0
708,7.0,0.0,0.0,0.0,1.0,0.0
709,7.0,0.0,0.0,0.0,0.0,0.0
710,5.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
711,6.0,1.0,0.0,0.0,0.0,0.0
712,6.0,0.5,1.0,0.0,0.5,1.0
713,7.0,1.0,1.0,0.0,1.0,1.0
714,7.0,0.0,1.0,0.0,0.0,1.0
715,5.0,0.4,0.4,0.2,0.2,0.2
716,6.0,1.0,0.0,1.0,0.0,1.0
717,6.0,0.25,0.5,0.0,0.25,0.0
718,7.0,0.0,0.0,0.0,1.0,0.0
719,7.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
720,8.0,0.5,1.0,0.0,0.0,0.0
721,9.0,1.0,1.0,0.0,0.0,0.0
722,9.0,0.0,1.0,0.0,0.0,0.0
723,8.0,0.0,0.0,0.0,0.0,0.0
724,4.0,0.4782608695652174,0.34782608695652173,0.2608695652173913,0.34782608695652173,0.17391304347826086
725,5.0,1.0,0.5,0.25,0.75,0.25
726,6.0,1.0,0.0,0.0,1.0,0.0
727,6.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
728,7.0,1.0,0.5,0.0,0.5,0.0
729,8.0,1.0,1.0,0.0,0.0,0.0
730,8.0,1.0,0.0,0.0,1.0,0.0
731,7.0,1.0,1.0,1.0,1.0,1.0
732,5.0,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.15789473684210525
733,6.0,0.0,0.0,0.0,0.0,0.0
734,6.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.16666666666666666
735,7.0,0.0,0.0,0.0,0.0,0.0
736,8.0,0.0,0.0,0.0,0.0,0.0
737,8.0,0.0,0.0,0.0,0.0,0.0
738,7.0,0.5,0.5,0.0,0.0,0.0
739,8.0,0.0,0.0,0.0,0.0,0.0
740,8.0,1.0,1.0,0.0,0.0,0.0
741,7.0,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.21428571428571427
742,8.0,0.0,0.0,0.0,0.0,0.0
743,8.0,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.23076923076923078
744,9.0,0.0,0.0,0.0,0.0,0.0
745,9.0,1.0,1.0,1.0,1.0,0.0
746,9.0,0.0,0.0,0.0,0.0,0.0
747,9.0,0.0,0.0,0.0,0.0,0.0
748,9.0,0.0,0.0,0.0,0.0,0.0
749,9.0,0.5,0.5,1.0,1.0,0.5
750,10.0,1.0,1.0,1.0,1.0,1.0
751,10.0,0.0,0.0,1.0,1.0,0.0
752,9.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
753,10.0,0.0,1.0,0.0,1.0,0.0
754,10.0,1.0,1.0,1.0,0.5,1.0
755,11.0,1.0,1.0,1.0,0.0,1.0
756,11.0,1.0,1.0,1.0,1.0,1.0
757,9.0,0.6666666666666666,0.0,0.0,0.0,0.0
758,10.0,0.0,0.0,0.0,0.0,0.0
759,10.0,1.0,0.0,0.0,0.0,0.0
760,11.0,1.0,0.0,0.0,0.0,0.0
761,11.0,1.0,0.0,0.0,0.0,0.0
762,4.0,0.25,0.125,0.3333333333333333,0.25,0.041666666666666664
763,5.0,0.0,0.0,0.0,0.0,0.0
764,5.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
765,6.0,0.0,0.0,0.0,0.0,0.0
766,6.0,0.5,0.0,0.5,0.0,0.0
767,7.0,0.0,0.0,0.0,0.0,0.0
768,7.0,1.0,0.0,1.0,0.0,0.0
769,5.0,0.0,0.0,0.0,0.0,0.0
770,5.0,0.0,0.0,0.0,0.0,0.0
771,6.0,0.0,0.0,0.0,0.0,0.0
772,6.0,0.0,0.0,0.0,0.0,0.0
773,5.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
774,6.0,0.0,0.5,0.5,0.5,0.0
775,7.0,0.0,1.0,1.0,1.0,0.0
776,7.0,0.0,0.0,0.0,0.0,0.0
777,6.0,0.0,0.0,0.0,0.0,0.0
778,6.0,0.0,0.0,0.0,0.0,0.0
779,6.0,0.0,0.0,0.0,0.0,0.0
780,6.0,1.0,0.0,0.0,0.0,0.0
781,5.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333
782,6.0,0.5,0.0,1.0,1.0,0.0
783,7.0,1.0,0.0,1.0,1.0,0.0
784,7.0,0.0,0.0,1.0,1.0,0.0
785,6.0,1.0,1.0,1.0,1.0,1.0
786,5.0,1.0,0.5,1.0,1.0,0.0
787,6.0,1.0,0.0,1.0,1.0,0.0
788,6.0,1.0,1.0,1.0,1.0,0.0
789,5.0,0.0,0.0,0.0,0.0,0.0
790,6.0,0.0,0.0,0.0,0.0,0.0
791,7.0,0.0,0.0,0.0,0.0,0.0
792,8.0,0.0,0.0,0.0,0.0,0.0
793,8.0,0.0,0.0,0.0,0.0,0.0
794,7.0,0.0,0.0,0.0,0.0,0.0
795,6.0,0.0,0.0,0.0,0.0,0.0
796,5.0,0.0,0.0,0.5,0.0,0.0
797,6.0,0.0,0.0,0.0,0.0,0.0
798,6.0,0.0,0.0,1.0,0.0,0.0
799,3.0,0.6976744186046512,0.4558139534883721,0.4558139534883721,0.4186046511627907,0.2837209302325581
800,4.0,0.75,0.4375,0.5,0.46875,0.15625
801,5.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
802,6.0,0.4,0.2,0.2,0.2,0.2
803,7.0,1.0,1.0,1.0,1.0,1.0
804,7.0,0.5,0.0,0.0,0.0,0.0
805,8.0,1.0,0.0,0.0,0.0,0.0
806,8.0,0.0,0.0,0.0,0.0,0.0
807,7.0,0.0,0.0,0.0,0.0,0.0
808,8.0,0.0,0.0,0.0,0.0,0.0
809,8.0,0.0,0.0,0.0,0.0,0.0
810,6.0,0.0,0.0,1.0,0.0,0.0
811,5.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0
812,6.0,1.0,0.0,0.0,1.0,0.0
813,7.0,1.0,0.0,0.0,1.0,0.0
814,7.0,1.0,0.0,0.0,1.0,0.0
815,6.0,1.0,0.0,1.0,0.0,0.0
816,5.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
817,6.0,1.0,0.5,0.5,0.5,0.5
818,7.0,1.0,1.0,1.0,1.0,1.0
819,7.0,1.0,0.0,0.0,0.0,0.0
820,6.0,0.0,1.0,0.0,0.0,0.0
821,5.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
822,6.0,1.0,0.0,0.0,0.0,0.0
823,6.0,1.0,0.5,1.0,1.0,0.0
824,7.0,1.0,0.0,1.0,1.0,0.0
825,7.0,1.0,1.0,1.0,1.0,0.0
826,6.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
827,7.0,1.0,1.0,1.0,1.0,0.0
828,7.0,1.0,0.5,0.5,0.5,0.5
829,8.0,1.0,1.0,1.0,1.0,1.0
830,8.0,1.0,0.0,0.0,0.0,0.0
831,5.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0
832,6.0,0.0,0.0,0.0,0.0,0.0
833,6.0,1.0,0.0,1.0,0.5,0.0
834,7.0,1.0,0.0,1.0,1.0,0.0
835,7.0,1.0,0.0,1.0,0.0,0.0
836,5.0,0.875,0.875,0.625,0.75,0.25
837,6.0,1.0,1.0,0.5,0.5,0.0
838,7.0,1.0,1.0,1.0,1.0,0.0
839,7.0,1.0,1.0,0.0,0.0,0.0
840,6.0,1.0,1.0,1.0,1.0,0.0
841,6.0,1.0,1.0,1.0,1.0,0.6666666666666666
842,7.0,1.0,1.0,1.0,1.0,1.0
843,7.0,1.0,1.0,1.0,1.0,0.5
844,8.0,1.0,1.0,1.0,1.0,1.0
845,8.0,1.0,1.0,1.0,1.0,0.0
846,6.0,0.5,0.5,0.0,0.5,0.0
847,7.0,1.0,1.0,0.0,1.0,0.0
848,7.0,0.0,0.0,0.0,0.0,0.0
849,5.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
850,6.0,0.5,0.0,0.0,0.0,0.0
851,7.0,0.0,0.0,0.0,0.0,0.0
852,7.0,1.0,0.0,0.0,0.0,0.0
853,6.0,1.0,1.0,1.0,0.0,0.0
854,4.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.34814814814814815,0.2962962962962963
855,5.0,0.7674418604651163,0.5116279069767442,0.46511627906976744,0.5116279069767442,0.32558139534883723
856,6.0,1.0,0.0,0.0,0.0,0.0
857,6.0,1.0,1.0,1.0,1.0,0.3333333333333333
858,7.0,1.0,1.0,1.0,1.0,0.5
859,8.0,1.0,1.0,1.0,1.0,1.0
860,8.0,1.0,1.0,1.0,1.0,0.0
861,7.0,1.0,1.0,1.0,1.0,0.0
862,6.0,1.0,1.0,1.0,1.0,0.0
863,6.0,1.0,0.0,0.5,0.0,0.0
864,7.0,1.0,0.0,0.0,0.0,0.0
865,7.0,1.0,0.0,1.0,0.0,0.0
866,6.0,1.0,1.0,0.6666666666666666,1.0,1.0
867,7.0,1.0,1.0,1.0,1.0,1.0
868,7.0,1.0,1.0,0.5,1.0,1.0
869,8.0,1.0,1.0,1.0,1.0,1.0
870,8.0,1.0,1.0,0.0,1.0,1.0
871,6.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556
872,7.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5
873,8.0,1.0,1.0,1.0,1.0,1.0
874,8.0,1.0,0.5,0.5,0.25,0.5
875,9.0,1.0,0.0,0.0,0.0,0.0
876,9.0,1.0,0.5,0.5,0.5,0.5
877,10.0,1.0,0.0,0.0,0.0,0.0
878,10.0,1.0,1.0,1.0,1.0,1.0
879,9.0,1.0,1.0,1.0,0.0,1.0
880,8.0,1.0,1.0,1.0,1.0,0.0
881,7.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
882,8.0,0.5,0.5,0.5,0.5,0.5
883,9.0,0.0,0.0,0.0,0.0,0.0
884,9.0,1.0,1.0,1.0,1.0,1.0
885,8.0,1.0,1.0,1.0,1.0,1.0
886,6.0,1.0,0.25,0.25,0.5,0.25
887,7.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
888,8.0,1.0,0.5,0.0,0.5,0.5
889,9.0,1.0,1.0,0.0,1.0,1.0
890,9.0,1.0,0.0,0.0,0.0,0.0
891,8.0,1.0,0.0,0.0,1.0,0.0
892,7.0,1.0,0.0,1.0,0.0,0.0
893,6.0,0.5,0.25,0.5,0.75,0.0
894,7.0,0.0,0.0,0.0,0.0,0.0
895,7.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0
896,8.0,1.0,1.0,1.0,1.0,0.0
897,8.0,0.5,0.0,0.5,1.0,0.0
898,9.0,1.0,0.0,1.0,1.0,0.0
899,9.0,0.0,0.0,0.0,1.0,0.0
900,6.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182
901,7.0,0.0,0.0,0.0,0.0,0.0
902,7.0,0.4,0.3,0.3,0.2,0.2
903,8.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222
904,9.0,1.0,1.0,1.0,1.0,1.0
905,9.0,0.0,0.0,0.0,0.0,0.0
906,9.0,0.0,0.0,0.0,0.0,0.0
907,10.0,0.0,0.0,0.0,0.0,0.0
908,10.0,0.0,0.0,0.0,0.0,0.0
909,9.0,1.0,1.0,1.0,0.0,0.0
910,9.0,0.0,0.0,0.0,0.0,0.0
911,9.0,1.0,0.5,0.5,0.5,0.5
912,10.0,1.0,1.0,1.0,1.0,1.0
913,10.0,1.0,0.0,0.0,0.0,0.0
914,9.0,0.0,0.0,0.0,0.0,0.0
915,8.0,0.0,0.0,0.0,0.0,0.0
916,6.0,1.0,0.8,0.2,0.6,0.4
917,7.0,1.0,1.0,0.0,1.0,0.0
918,7.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
919,8.0,1.0,1.0,1.0,1.0,1.0
920,8.0,1.0,0.5,0.0,0.0,0.0
921,9.0,1.0,0.0,0.0,0.0,0.0
922,9.0,1.0,1.0,0.0,0.0,0.0
923,7.0,1.0,1.0,0.0,1.0,1.0
924,5.0,0.525,0.3125,0.3375,0.2625,0.2625
925,6.0,1.0,0.5,0.5,1.0,0.5
926,7.0,1.0,0.0,0.0,1.0,0.0
927,7.0,1.0,1.0,1.0,1.0,1.0
928,6.0,0.5,0.0,0.0,0.0,0.0
929,7.0,1.0,0.0,0.0,0.0,0.0
930,7.0,0.0,0.0,0.0,0.0,0.0
931,6.0,0.4,0.0,0.2,0.2,0.0
932,7.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
933,8.0,1.0,0.0,0.0,0.0,0.0
934,8.0,1.0,0.0,1.0,1.0,0.0
935,8.0,0.0,0.0,0.0,0.0,0.0
936,7.0,0.0,0.0,0.0,0.0,0.0
937,8.0,0.0,0.0,0.0,0.0,0.0
938,8.0,0.0,0.0,0.0,0.0,0.0
939,6.0,0.4,0.26666666666666666,0.3333333333333333,0.2,0.2
940,7.0,0.0,0.0,0.0,0.0,0.0
941,7.0,1.0,0.0,0.0,0.0,0.0
942,7.0,0.0,0.0,0.0,0.0,0.0
943,7.0,0.0,0.0,1.0,0.0,0.0
944,7.0,0.5,0.5,0.0,0.5,0.5
945,8.0,1.0,1.0,0.0,1.0,1.0
946,8.0,0.0,0.0,0.0,0.0,0.0
947,7.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
948,8.0,1.0,1.0,1.0,1.0,1.0
949,9.0,1.0,1.0,1.0,1.0,1.0
950,9.0,1.0,1.0,1.0,1.0,1.0
951,8.0,1.0,1.0,1.0,0.0,0.0
952,7.0,0.0,0.0,0.0,0.0,0.0
953,7.0,0.3333333333333333,0.0,0.0,0.0,0.0
954,8.0,0.5,0.0,0.0,0.0,0.0
955,9.0,1.0,0.0,0.0,0.0,0.0
956,9.0,0.0,0.0,0.0,0.0,0.0
957,8.0,0.0,0.0,0.0,0.0,0.0
958,7.0,0.0,0.0,0.5,0.0,0.0
959,8.0,0.0,0.0,0.0,0.0,0.0
960,8.0,0.0,0.0,1.0,0.0,0.0
961,6.0,1.0,0.5,0.5,0.5,0.0
962,7.0,1.0,1.0,1.0,1.0,0.0
963,7.0,1.0,0.0,0.0,0.0,0.0
964,6.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25
965,7.0,0.6,0.2,0.2,0.2,0.2
966,8.0,1.0,1.0,1.0,1.0,1.0
967,8.0,0.5,0.0,0.0,0.0,0.0
968,9.0,1.0,0.0,0.0,0.0,0.0
969,10.0,1.0,0.0,0.0,0.0,0.0
970,10.0,1.0,0.0,0.0,0.0,0.0
971,9.0,0.0,0.0,0.0,0.0,0.0
972,10.0,0.0,0.0,0.0,0.0,0.0
973,10.0,0.0,0.0,0.0,0.0,0.0
974,7.0,0.5,0.0,0.0,0.0,0.0
975,8.0,0.0,0.0,0.0,0.0,0.0
976,8.0,1.0,0.0,0.0,0.0,0.0
977,7.0,0.6,0.2,0.2,0.0,0.4
978,8.0,0.5,0.0,0.5,0.0,0.5
979,9.0,1.0,0.0,1.0,0.0,1.0
980,9.0,0.0,0.0,0.0,0.0,0.0
