node,depth,gpt-4-1106-preview,gpt-4-0125-preview,gpt-4-0314,qwen1.5-72b-chat,gpt-4-0613,mistral-medium,claude-1,gemini-pro-dev-api,claude-2.0,mixtral-8x7b-instruct-v0.1,gemini-pro,claude-2.1,pplx-70b-online,yi-34b-chat,llama-2-70b-chat,claude-instant-1,gpt-3.5-turbo-0613,wizardlm-70b,starling-lm-7b-alpha,gpt-3.5-turbo-0125,gpt-3.5-turbo-0314,nous-hermes-2-mixtral-8x7b-dpo,vicuna-33b,tulu-2-dpo-70b,dolphin-2.2.1-mistral-7b,solar-10.7b-instruct-v1.0,deepseek-llm-67b-chat,qwen1.5-7b-chat,llama2-70b-steerlm-chat,mistral-7b-instruct-v0.2,openhermes-2.5-mistral-7b,openchat-3.5,codellama-34b-instruct,llama-2-13b-chat,pplx-7b-online,llama-2-7b-chat,wizardlm-13b,gpt-3.5-turbo-1106,openchat-3.5-0106,zephyr-7b-beta,mpt-30b-chat,qwen1.5-4b-chat,guanaco-33b,qwen-14b-chat,stripedhyena-nous-7b,vicuna-13b,palm-2,zephyr-7b-alpha,falcon-180b-chat,mistral-7b-instruct,vicuna-7b,koala-13b,chatglm3-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,chatglm2-6b,oasst-pythia-12b,alpaca-13b,fastchat-t5-3b,chatglm-6b,stablelm-tuned-alpha-7b,dolly-v2-12b,llama-13b
23,3,1245.173214413938,1297.132831390291,1206.8148643098698,1172.3579230275898,1267.2395140788976,1143.570749346263,1131.983524129739,1069.5392617087332,1140.6766483365584,1114.0,1127.0497486673164,1013.1317002413648,1022.1630412365544,1167.2311985240517,1030.8724807782942,1045.105196909617,1107.2592401772388,1118.7227553332448,1022.1630412365544,1088.1364031993455,997.0086542280358,1022.1630412365544,1098.50209348075,1116.8215406329218,1022.1630412365544,1101.8231685413007,1064.475048926475,1022.1630412365544,1024.6200589616342,,1008.466875620529,1053.6587991626836,1017.3174577522827,1032.3122159257018,1029.5438327914926,1040.0148330143954,1110.4044150751185,981.2288956318854,1022.1630412365544,972.288913778925,926.7003686799594,1022.1630412365544,1091.2121610309032,902.268865560209,966.6161795987033,1003.3235470646861,888.4760011964659,874.9163049733226,1022.1630412365544,906.422285964548,941.9794797304681,856.5825903427282,909.5940160316377,1022.1630412365544,1022.1630412365544,825.1669349130541,915.1999399296992,786.8235695700896,784.0644579412071,733.7847367187826,1022.1630412365544,660.5365644847677,1022.1630412365544,1022.1630412365544
24,3,1201.3050604890304,877.7611594526556,1003.175805256705,1174.9729759119223,1077.1083719610722,1098.1865889031676,1098.3370584296893,969.8447884393361,877.7611594526556,1114.0,1016.8772029462284,992.9003460732686,926.850253673967,877.7611594526556,1077.7468093286784,965.784354766278,1003.6110476069771,990.5498978420862,945.6099711838037,1019.4512920128841,877.7611594526556,877.7611594526556,973.2945184688522,1062.4113083032726,877.7611594526556,1057.0185394686212,1003.5748297476744,,983.6821832125663,877.7611594526556,877.7611594526556,1006.8630216035463,891.6168418993698,913.6200679189499,931.0625701127435,924.8622085445209,1062.015252992729,987.592891716976,877.7611594526556,852.6801795142865,877.7611594526556,877.7611594526556,877.7611594526556,842.7403679130495,967.3368022083532,953.6414450273369,877.7611594526556,982.6436940865194,,850.7680394007364,900.6995801950892,690.3774781390497,647.2540791076854,,877.7611594526556,877.7611594526556,877.7611594526556,474.01457035382487,682.0253894672346,-2154.5101705129578,702.3711832964104,877.7611594526556,877.7611594526556,877.7611594526556
25,3,1021.6281338573349,1018.2925226974045,1023.5945593372571,1034.312376132025,1047.0449173635188,1076.8967911320499,920.0063839469512,995.3938924309961,991.5930028604836,1114.0,1034.312376132025,882.0219942070025,1036.2688504642547,1034.312376132025,974.625140238886,940.0346720247575,996.0868765721946,1034.312376132025,996.6336968972469,1034.312376132025,1032.7742612825393,1034.312376132025,1100.5347177772471,1009.3882360579775,1034.312376132025,1154.4419710320267,1095.115263154549,,1034.312376132025,,1034.312376132025,1093.5840143808518,1050.6764466251748,943.4015861017704,1066.1292916595812,911.6404614826065,1053.487365772698,991.1584912990645,,1176.2530649404366,1034.312376132025,1034.312376132025,1034.312376132025,984.4375085393133,1034.312376132025,1098.417749903809,901.1152683488833,1034.312376132025,1034.312376132025,1101.505286713291,1034.312376132025,1080.691529469847,1062.4037864598963,1034.312376132025,1042.8687516320472,1069.4723288435246,1034.312376132025,1034.312376132025,1142.250539838314,1034.312376132025,1020.1947615459438,1122.1185522572468,1034.312376132025,1034.312376132025
26,3,1281.8517909264535,1273.2523062026694,1213.109573373886,1076.161341907746,1147.5744885469464,1171.8509070751998,1123.4134279977502,1164.953457555222,1087.2371727845211,1114.0,1068.8974465492865,1024.979582159682,1076.8840638377405,1099.5059336185113,1178.1321896826873,1124.5681072915372,1172.9936284310359,1148.3948584867248,1257.2593783661662,1003.0668351205261,980.1009010921701,1076.161341907746,1196.4333701936255,1048.3113946602348,1076.161341907746,1076.161341907746,941.160634956402,,1076.161341907746,1076.161341907746,1096.543051783522,1114.0578753148397,1096.2490436252276,1065.678272920777,1146.3853680134234,1032.9630680241357,1196.1029597333743,1056.843406013188,1076.161341907746,1168.7512808358026,1146.6873003672356,1076.161341907746,1003.465015781639,914.0387873699306,1050.8853966922295,1090.867470770052,1095.0220504830959,1067.228322324081,1076.161341907746,1016.7683712866691,1075.768349042959,1004.7131129286754,967.8600357108552,1076.161341907746,849.9119240092635,914.6980615057383,1076.161341907746,889.1140914911985,985.0167878058262,921.4413493658001,1076.161341907746,866.9135513710329,1076.161341907746,1076.161341907746
27,3,1184.945182029746,1195.4076327853677,1263.980965708751,1066.002950610599,1114.240002035647,1152.578998047055,1166.396338903449,1066.002950610599,1066.002950610599,1114.0,1066.002950610599,1134.086551596424,1066.002950610599,1066.002950610599,1095.0442870388858,1024.6744807845232,1102.7295147667012,1163.7687473635478,1066.002950610599,1066.002950610599,1066.002950610599,1066.002950610599,1018.9383219675664,1066.002950610599,1066.002950610599,1066.002950610599,1066.002950610599,,1066.002950610599,,1066.002950610599,1066.002950610599,1066.002950610599,1033.857431018961,1066.002950610599,1066.002950610599,939.7716977318278,1067.9821611294633,,1066.002950610599,1066.002950610599,,939.2240388025759,1066.002950610599,1066.002950610599,1146.7735907630774,952.0585097489901,1066.002950610599,1066.002950610599,1066.002950610599,1066.002950610599,947.7370277124681,1066.002950610599,1066.002950610599,1066.002950610599,747.1805312898042,1066.002950610599,1066.002950610599,1066.002950610599,1066.002950610599,946.6889022083475,1066.002950610599,1066.002950610599,
28,3,1228.6521102736472,1151.2479290742583,1135.404935949927,1055.8921779582024,1110.285583819985,1109.8829671636383,1099.85425987392,1089.0769809678882,1129.4052818967548,1114.0,1171.5089579840544,1156.546712955655,935.4095034296724,1163.9948130306686,1100.7229155676318,1059.0956572019543,1104.0790940425882,1083.0002902322312,1079.0794910126153,1045.1026854872525,1138.614245730458,1077.2165818060769,1111.7398714707697,1115.702934799574,1077.2165818060769,1077.2165818060769,1112.64629156041,1077.2165818060769,1104.1354964020838,1077.2165818060769,1077.8199302393741,1073.3973751488504,1153.3338513227234,1030.5557453219997,993.2718489144241,1065.5071683320075,1072.3251545847972,1060.0591987998278,1077.2165818060769,1036.3215522407443,1012.2849661387272,,1019.0738767641025,1120.9626309273763,1068.7347362247551,1106.5622947205823,1106.3721558504765,1077.2165818060769,1116.0755331776609,1067.9080061335767,1037.301636737538,984.668182349688,965.2109067998556,1109.3475484618652,996.2102630915354,1020.223262497756,1095.055068614432,1045.3478168540628,1071.569865187726,1119.746525362319,987.3813982303593,1000.6172219717241,928.5850904475185,1077.2165818060769
29,3,1337.252071368485,1131.364905719822,1123.4257180825962,1131.364905719822,1204.9622182005644,1131.364905719822,1091.3790409651297,1010.1275443440021,1162.8882331317284,1114.0,1131.364905719822,1104.7739483516616,1221.460770391744,1275.0338013540652,1123.3603169468868,1153.8240777824658,1188.852354858945,1199.7093340498504,1131.364905719822,1131.364905719822,1131.364905719822,,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,,1110.466546164378,1020.8382763255578,1088.6485233949584,1131.364905719822,1110.7088086646904,1070.0650824312802,1131.364905719822,1078.5904602998926,,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1126.6805837114607,1093.8406939461352,,1131.364905719822,1010.5044267894289,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822
30,3,1340.1672943366375,1165.7642254023408,1136.737165619747,1165.7642254023408,1243.1549568517153,1343.0736763679047,1165.7642254023408,1165.7642254023408,1225.0734044141427,1114.0,1165.7642254023408,1155.7800725608724,1165.7642254023408,1165.7642254023408,1143.884081705557,1183.6858676707475,1123.1419912171825,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1198.3208955159002,1175.917321541021,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,,1165.7642254023408,1165.7642254023408,1165.7642254023408,1065.7103779517533,988.8235003481999,1165.7642254023408,1165.7642254023408,1138.357875523207,1165.7642254023408,1067.6934015044367,1165.7642254023408,,1206.780601654471,1165.7642254023408,1165.7642254023408,1138.209344620508,1165.7642254023408,1165.7642254023408,,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1161.0084532404687,1165.7642254023408
31,3,1376.7721022467178,1451.9349358055558,1228.4148121603369,1140.941683130489,1364.1366659640885,1192.0906248420877,1331.9770716328462,1140.941683130489,1214.0993210770114,1114.0,1224.7303716344884,1204.2910311164762,1254.768029171364,1266.429399305291,1247.1453807604796,1243.0467610957483,1217.7656248892938,1144.652805979073,1163.0568317583238,1140.941683130489,1145.925742171639,1140.941683130489,1237.8975879264965,1105.943612685474,1140.941683130489,1140.941683130489,1245.7637595191638,1140.941683130489,1140.941683130489,,1140.941683130489,1262.273513850569,1165.386195417836,1182.1100849493503,1083.126485399242,1208.1288454325036,1140.941683130489,1119.808517719956,1140.941683130489,1056.2015798701104,1114.4784495666768,1140.941683130489,1140.941683130489,925.5148481669598,1140.941683130489,1053.7220405933147,992.7781706314323,1140.941683130489,1140.941683130489,1041.220330753483,1062.2107670737641,1025.1552417015655,1140.941683130489,1140.941683130489,782.399393753553,1140.941683130489,,836.4051788930057,959.520890052776,1140.941683130489,1140.941683130489,1140.941683130489,651.4426365210201,1140.941683130489
32,3,1341.8934525773652,1056.51734470352,1088.1728914869936,1056.51734470352,1129.3191246817469,1089.326712120176,1185.416270327471,1021.4668958384432,1056.51734470352,1114.0,1056.51734470352,1077.319049453913,1056.51734470352,1056.51734470352,1056.51734470352,1204.9891164372077,991.9500642842283,853.3752290245845,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,,1056.51734470352,1024.2393773514918,1056.51734470352,1056.51734470352,1163.829287518154,1028.1347133937115,1056.51734470352,1022.0380471223384,1056.51734470352,1033.5196441663345,1056.51734470352,,1056.51734470352,1056.51734470352,1056.51734470352,837.2449283227301,1056.51734470352,1056.51734470352,,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,,1056.51734470352,,,1056.51734470352,1056.51734470352,707.8308711535292,1159.7638741064598,1056.51734470352,1056.51734470352,1056.51734470352
33,3,1112.2931031382768,1025.9059926189573,1017.7130008071927,1025.9059926189573,908.8705602106285,1057.1668755784017,1019.8832168183925,1035.6930147908747,1097.2077506052647,1114.0,1025.9059926189573,763.9178433852758,1025.9059926189573,1025.9059926189573,1072.7876707453238,1025.9059926189573,1038.794486443228,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,920.5248961751598,1025.9059926189573,,1025.9059926189573,1025.9059926189573,,1025.9059926189573,1025.9059926189573,1025.9059926189573,1048.0074369714696,1025.9059926189573,1025.9059926189573,1025.9059926189573,1064.3801849728911,1025.9059926189573,1089.9180238216184,,1053.337817439318,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573
34,3,1262.3759648935595,1114.0,1065.0292861062308,1114.0,1214.2504500761606,1147.5848436108427,1188.4827647645284,1114.0,1114.0,1114.0,1114.0,1106.9179046579234,1114.0,1114.0,1114.0,1185.295022366076,1093.9794261788181,1114.0,935.3554762569752,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,872.7620369602232,1114.0,1001.1922069785196,1114.0,1114.0,1114.0,1151.4527022810128,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1257.3219148691296,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0
35,3,1178.3667786959302,1037.0383826611699,1052.034599968415,1037.0383826611699,1037.9671285292438,951.4401016864673,1000.8810964473148,1037.0383826611699,1010.3077306328522,1114.0,1037.0383826611699,916.1229131344837,1037.0383826611699,1037.0383826611699,1142.2948209025783,1095.922184607372,1036.7971031950335,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1070.4659870601345,1065.1556762367695,,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1091.7990569704264,1310.0809396390557,1037.0383826611699,,915.213416987067,1037.0383826611699,,1037.0383826611699,991.2656352762873,1037.0383826611699,952.0266769097736,959.2635922803141,,,827.2501438148104,1059.1504529102378,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,1037.0383826611699,
36,3,1114.0,1114.0,1114.0,1114.0,1080.283545770592,1114.0,1212.4467163204124,1114.0,1114.0,1114.0,,1038.0309187086266,1114.0,1114.0,1114.0,1114.0,1125.238819200369,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,
37,3,-1207.1699096229609,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,2621.3085610925846,1114.0,,1114.0,2621.3093010160455,-1207.1692869564831,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2741.7213344708107,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
38,3,1442.279823030838,1132.540576157804,1254.7036843297506,1132.540576157804,1297.7072374767117,1188.9911297829963,1078.5119357036183,1132.540576157804,1354.7541439115116,1114.0,1132.540576157804,1115.3431788805556,1132.540576157804,1132.540576157804,1132.540576157804,990.2466414723143,1220.8344016680066,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1209.591797309064,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,,1132.540576157804,1132.540576157804,1289.0771641246502,1130.0299373567768,1156.5113503247335,1132.540576157804,973.0457106570155,1203.3519042340477,1132.540576157804,1062.0168453804524,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1070.7368397560658,1037.772861392696,1132.540576157804,1132.540576157804,1132.540576157804,1120.0530742482401,902.2813680574899,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804,893.8677728144859,1106.6773323315947,968.5876935436828,1132.540576157804,1132.540576157804,1132.540576157804,1132.540576157804
39,3,1287.980024918948,1131.5171894518744,1307.5882562528175,1131.5171894518744,1287.9679403726939,1157.6971698987475,1135.3559586004808,1131.5171894518744,1210.0229547880474,1114.0,1131.5171894518744,1220.0022660308016,1131.5171894518744,1131.5171894518744,1037.73180894422,1199.6604677590144,1200.6243629191877,1131.5171894518744,1131.5171894518744,981.1309732777415,1131.5171894518744,1131.5171894518744,1103.6446334762518,1131.5171894518744,,1131.5790280376727,1131.5171894518744,1131.5171894518744,1131.5171894518744,,1131.5171894518744,1131.5171894518744,1131.5171894518744,1175.934417718744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1148.9281087233671,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,905.2666602384397,975.6532017788228,1131.5171894518744,1131.5171894518744,1134.555507642392,1131.5171894518744,1131.5171894518744,1131.5171894518744,,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,1131.5171894518744,915.0200476590967,1131.5171894518744,1131.5171894518744,1131.5171894518744
