node,gpt-4-0125-preview,gpt-4-1106-preview,gpt-4-0613,gpt-4-0314,qwen1.5-72b-chat,mistral-medium,claude-1,gemini-pro,nous-hermes-2-mixtral-8x7b-dpo,gpt-3.5-turbo-0613,yi-34b-chat,starling-lm-7b-alpha,vicuna-33b,wizardlm-70b,claude-2.0,gemini-pro-dev-api,openchat-3.5-0106,mixtral-8x7b-instruct-v0.1,llama2-70b-steerlm-chat,tulu-2-dpo-70b,gpt-3.5-turbo-0314,llama-2-70b-chat,openchat-3.5,gpt-3.5-turbo-0125,openhermes-2.5-mistral-7b,wizardlm-13b,deepseek-llm-67b-chat,solar-10.7b-instruct-v1.0,claude-2.1,gpt-3.5-turbo-1106,claude-instant-1,mistral-7b-instruct-v0.2,zephyr-7b-alpha,pplx-70b-online,vicuna-13b,zephyr-7b-beta,guanaco-33b,codellama-34b-instruct,falcon-180b-chat,llama-2-13b-chat,stripedhyena-nous-7b,llama-2-7b-chat,qwen1.5-7b-chat,dolphin-2.2.1-mistral-7b,pplx-7b-online,mistral-7b-instruct,mpt-30b-chat,vicuna-7b,palm-2,qwen-14b-chat,koala-13b,chatglm3-6b,alpaca-13b,chatglm2-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,qwen1.5-4b-chat,fastchat-t5-3b,oasst-pythia-12b,chatglm-6b,dolly-v2-12b,stablelm-tuned-alpha-7b,llama-13b
5369,1288.584863679503,1136.9792769304402,928.8674503840183,959.1104051377472,1288.584863679503,1026.910106553586,1288.584863679503,1288.584863679503,1288.584863679503,951.1606633622799,1288.584863679503,1288.584863679503,1086.0683489456378,1288.584863679503,1288.584863679503,1288.584863679503,,1114.0,1288.584863679503,1288.584863679503,1288.584863679503,1200.064697388634,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,4271.512752029155,,,1288.584863679503,965.0200709613954,871.1223024547958,1288.584863679503,1288.584863679503,,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,,1288.584863679503,1288.584863679503,1288.584863679503,952.2022900063491,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,,1288.584863679503,1288.584863679503,1288.584863679503,,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,1288.584863679503,
5503,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,
5725,-909.625275822837,-1361.1243675408577,-1240.7126936415132,-909.625275822837,,-909.625275822837,-909.625275822837,-909.625275822837,,-1699.163787683229,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-1361.1255302485908,-909.625275822837,,1114.0,,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,,-909.625275822837,,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,,-909.625275822837,-909.625275822837,,,,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,-909.625275822837,,,,,-909.625275822837,,,,,,,
5911,1114.0,1262.3759648935595,1214.2504500761606,1065.0292861062308,1114.0,1147.5848436108427,1188.4827647645284,1114.0,1114.0,1093.9794261788181,1114.0,935.3554762569752,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,872.7620369602232,1114.0,1114.0,1114.0,1114.0,1114.0,1106.9179046579234,1151.4527022810128,1185.295022366076,,1114.0,1114.0,1257.3219148691296,1114.0,1114.0,1114.0,1114.0,1001.1922069785196,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
5912,1114.0,1053.7940063806818,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1174.2059936193182,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,,,,,1114.0,,,1114.0
5913,1114.0,1053.7940063806818,1114.0,1114.0,,1114.0,1114.0,,1114.0,1174.2059936193182,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,,,1114.0,,,,,1114.0,,,1114.0
6225,1114.0,1114.0,-1379.5115294845568,1114.0,1114.0,1114.0,1114.0,1114.0,,3607.511529484557,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,,,
6234,1114.0,1114.0,-1379.5115294845568,1114.0,1114.0,1114.0,1114.0,1114.0,,3607.511529484557,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,,,
6235,1114.0,1114.0,-1379.5115294845568,1114.0,1114.0,1114.0,1114.0,1114.0,,3607.511529484557,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,,,
6410,1025.9059926189573,1112.2931031382768,908.8705602106285,1017.7130008071927,1025.9059926189573,1057.1668755784017,1019.8832168183925,1025.9059926189573,1025.9059926189573,1038.794486443228,1025.9059926189573,1025.9059926189573,920.5248961751598,1025.9059926189573,1097.2077506052647,1035.6930147908747,,1114.0,1025.9059926189573,1025.9059926189573,1025.9059926189573,1072.7876707453238,1048.0074369714696,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,763.9178433852758,1089.9180238216184,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1053.337817439318,1025.9059926189573,1025.9059926189573,,1025.9059926189573,1025.9059926189573,1064.3801849728911,,,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573,1025.9059926189573
6907,1056.51734470352,1341.8934525773652,1129.3191246817469,1088.1728914869936,1056.51734470352,1089.326712120176,1185.416270327471,1056.51734470352,1056.51734470352,991.9500642842283,1056.51734470352,1056.51734470352,1056.51734470352,853.3752290245845,1056.51734470352,1021.4668958384432,1056.51734470352,1114.0,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1024.2393773514918,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1077.319049453913,1022.0380471223384,1204.9891164372077,,1056.51734470352,1056.51734470352,837.2449283227301,1033.5196441663345,1056.51734470352,1056.51734470352,,1056.51734470352,1056.51734470352,1028.1347133937115,1056.51734470352,1056.51734470352,1163.829287518154,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,1056.51734470352,,,1056.51734470352,,,707.8308711535292,1056.51734470352,1159.7638741064598,1056.51734470352,1056.51734470352,1056.51734470352
6936,,3627.455427104568,1131.6146897600188,1114.0,,1114.0,1114.0,1114.0,,-1417.0701168645942,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,,,,,1114.0,1114.0,1114.0,
7102,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-4914.574671807812,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-1863.9554550653118,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-6206.396553923998,,1114.0,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-1863.9550468613716,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,,-2746.9763455316897,,,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,-2746.9763455316897,,-2746.9763455316897
7197,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-1455.5939028296036,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,1114.0,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,,-170.7969514148017,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017
7198,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-1455.5939028296036,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,1114.0,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,,-170.7969514148017,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017
7210,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-1455.5939028296036,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,1114.0,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,-170.7969514148017,,-170.7969514148017,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017
7353,1451.9349358055558,1376.7721022467178,1364.1366659640885,1228.4148121603369,1140.941683130489,1192.0906248420877,1331.9770716328462,1224.7303716344884,1140.941683130489,1217.7656248892938,1266.429399305291,1163.0568317583238,1237.8975879264965,1144.652805979073,1214.0993210770114,1140.941683130489,1140.941683130489,1114.0,1140.941683130489,1105.943612685474,1145.925742171639,1247.1453807604796,1262.273513850569,1140.941683130489,1140.941683130489,1140.941683130489,1245.7637595191638,1140.941683130489,1204.2910311164762,1119.808517719956,1243.0467610957483,,1140.941683130489,1254.768029171364,1053.7220405933147,1056.2015798701104,1140.941683130489,1165.386195417836,1140.941683130489,1182.1100849493503,1140.941683130489,1208.1288454325036,1140.941683130489,1140.941683130489,1083.126485399242,1041.220330753483,1114.4784495666768,1062.2107670737641,992.7781706314323,925.5148481669598,1025.1552417015655,1140.941683130489,959.520890052776,,1140.941683130489,782.399393753553,1140.941683130489,1140.941683130489,1140.941683130489,836.4051788930057,1140.941683130489,651.4426365210201,1140.941683130489,1140.941683130489
7640,1162.601488017132,1230.6658366300646,1307.6995766950995,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1024.2707008251966,1162.601488017132,1162.601488017132,1162.601488017132,,1162.601488017132,1162.601488017132,,1114.0,1162.601488017132,,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,,1162.601488017132,1162.601488017132,1162.601488017132,846.1747697409235,1162.601488017132,1307.6996460157156,,,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1307.6998862129237,,1162.601488017132,1162.601488017132,,1162.601488017132,1162.601488017132,,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,,,,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132,1162.601488017132
7782,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,,-170.79695141480192,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,,,1114.0,,1114.0,1114.0,,,,1114.0,,,,1114.0,1114.0,,1114.0
7904,1242.400204626304,1589.7034689340699,1685.0457612566565,1242.400204626304,1242.400204626304,1196.2462940512182,1263.6838570910368,1242.400204626304,1242.400204626304,1370.3156644705928,1242.400204626304,1242.400204626304,1516.008606465111,1621.5826205645576,1193.7370479946726,1242.400204626304,,1114.0,1242.400204626304,1242.400204626304,1242.400204626304,1637.1869305218618,1442.1894642492834,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.15922653077,1230.8098553404352,1545.6307548347852,,1242.400204626304,1242.400204626304,1420.6642215700656,1319.9434117662213,1242.400204626304,1242.400204626304,1242.400204626304,1535.9266616671378,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304,1475.6926177835398,1242.400204626304,1242.400204626304,,1242.400204626304,1242.400204626304,1242.400204626304,,1242.400204626304,-1794.9225771922352,1242.400204626304,1242.400204626304,1242.400204626304,1242.400204626304
8040,,1114.0,2398.7969514148017,1114.0,,1114.0,,,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,,,1114.0,1114.0,,,1114.0,
8415,1165.7642254023408,1340.1672943366375,1243.1549568517153,1136.737165619747,1165.7642254023408,1343.0736763679047,1165.7642254023408,1165.7642254023408,1165.7642254023408,1123.1419912171825,1165.7642254023408,1165.7642254023408,1198.3208955159002,1165.7642254023408,1225.0734044141427,1165.7642254023408,1165.7642254023408,1114.0,1165.7642254023408,1175.917321541021,1165.7642254023408,1143.884081705557,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1155.7800725608724,1138.357875523207,1183.6858676707475,,1165.7642254023408,1165.7642254023408,1138.209344620508,1067.6934015044367,1206.780601654471,1165.7642254023408,,1065.7103779517533,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,988.8235003481999,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,1165.7642254023408,,1165.7642254023408,1165.7642254023408,1165.7642254023408,,1165.7642254023408,1165.7642254023408,1165.7642254023408,1161.0084532404687,1165.7642254023408,1165.7642254023408
8520,1156.3336877448605,1342.1251250701393,1205.7392195559069,1095.7183612682288,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1090.2108980503808,1156.3336877448605,1156.3336877448605,1181.3667496510288,1156.3336877448605,1216.7297572121465,1156.3336877448605,1156.3336877448605,1114.0,1156.3336877448605,1254.1321086857583,1156.3336877448605,1113.3818229455214,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1181.674168288073,1155.4231205900153,1205.0026741377096,,1156.3336877448605,1156.3336877448605,1150.9689266502978,1037.7647822543772,1156.3336877448605,1156.3336877448605,,1032.1511895405777,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,939.4655914690544,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,1341.8181962934118,1156.3336877448605,1156.3336877448605
8521,2357.2139764693397,2357.2139764693397,5055.716482268419,2357.2139764693397,,2357.2139764693397,2357.2139764693397,,,1150.991239061105,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,1114.0,2357.2139764693397,2357.2139764693397,2357.2139764693397,1181.7566976930289,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,4483.659262161267,,,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,1157.1601776329558,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,,2357.2139764693397,2357.2139764693397,2357.2139764693397,,,2357.2139764693397,2357.2139764693397,2357.2139764693397,,
8522,1936.552905528913,1936.552905528913,4022.0039502275645,1936.552905528913,,1936.552905528913,1936.552905528913,,,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,,1114.0,1936.552905528913,1936.552905528913,1936.552905528913,1237.8826041486375,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,,,1936.552905528913,1936.552905528913,,1936.552905528913,,,1936.552905528913,1936.552905528913,,,1936.552905528913,1372.3250677394744,1936.552905528913,1936.552905528913,1936.552905528913,1936.552905528913,,1936.552905528913,1936.552905528913,,,1936.552905528913,1936.552905528913,1936.552905528913,,,,1936.552905528913,1936.552905528913,,
8763,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
8980,1131.364905719822,1337.252071368485,1204.9622182005644,1123.4257180825962,1131.364905719822,1131.364905719822,1091.3790409651297,1131.364905719822,,1188.852354858945,1275.0338013540652,1131.364905719822,1131.364905719822,1199.7093340498504,1162.8882331317284,1010.1275443440021,,1114.0,1131.364905719822,1131.364905719822,1131.364905719822,1123.3603169468868,1020.8382763255578,1131.364905719822,1110.466546164378,1131.364905719822,1131.364905719822,1131.364905719822,1104.7739483516616,1078.5904602998926,1153.8240777824658,,,1221.460770391744,1126.6805837114607,1131.364905719822,1131.364905719822,1088.6485233949584,1131.364905719822,1131.364905719822,1131.364905719822,1070.0650824312802,1131.364905719822,1131.364905719822,1110.7088086646904,1010.5044267894289,1131.364905719822,1131.364905719822,1093.8406939461352,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822,1131.364905719822
8981,956.3925027166097,956.3925027166097,1085.9880603539389,752.4557815649418,956.3925027166097,956.3925027166097,903.0342810201216,956.3925027166097,,850.3740622915549,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,,1114.0,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097,,916.1304386908564,993.5878149140065,1011.0589443893748,,,956.3925027166097,956.3925027166097,956.3925027166097,,926.2394053641175,,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,1011.0562385771841,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097
8982,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0
