node,chatgpt-4o-latest,llama-3.1-405b-instruct,gpt-4o-2024-05-13,gemini-1.5-pro-exp-0801,claude-3-5-sonnet-20240620,gpt-4o-mini-2024-07-18,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gpt-4o-2024-08-06,gemini-1.5-pro-api-0514,mistral-large-2407,llama-3-70b-instruct,yi-large-preview,gpt-4-1106-preview,gpt-4-0125-preview,deepseek-coder-v2-0724,gemma-2-9b-it-simpo,deepseek-v2-api-0628,glm-4-0520,claude-3-opus-20240229,yi-large,reka-core-20240722,gemini-1.5-flash-api-0514,gemma-2-27b-it,qwen2-72b-instruct,yi-1.5-34b-chat,dbrx-next,eureka-chatbot,deepseek-coder-v2,nemotron-4-340b-instruct,claude-3-sonnet-20240229,reka-core-20240501,llama-3-8b-instruct,gpt-4-0613,command-r-plus,reka-flash-20240722,llama-3.1-8b-instruct,gemma-2-9b-it,claude-3-haiku-20240307,mistral-large-2402,command-r,reka-flash-preview-20240611,phi-3-medium-4k-instruct,mixtral-8x22b-instruct-v0.1,mixtral-8x7b-instruct-v0.1,phi-3-small-8k-instruct,gpt-3.5-turbo-0125,gemma-2-2b-it,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024,codestral-2405,gemma-1.1-7b-it,dbrx-instruct-preview,snowflake-arctic-instruct
67,1206.089781530981,1170.5677221601309,1185.761573119154,1203.0643839167076,1162.5332868417136,1053.1891459381382,916.7350245722995,1114.0,1173.7319273670357,1218.1172175985675,1134.0377052918861,1140.927540968568,1174.0465157895612,1114.0,1183.8580094454337,1117.6873868219116,1114.0,1114.0,1108.081665762838,1114.0,1145.5453259362491,1133.3839249331327,1251.8628273597024,1175.2010848765256,1092.6481122164523,1114.0,1114.0,,1114.0,1093.7961559865726,1107.6031272774203,861.1290481139552,950.3199885884592,1145.3460053831245,1070.2903244192275,1114.0,1114.0,1066.3453238790762,1073.9607765409146,1031.3369246410402,1114.0,1107.7764561236913,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1079.0257065995297,1114.0,,1114.0,
68,1190.6607591983438,1194.0523512769148,1073.7639318120068,936.4377783893547,1047.6885045975127,1004.351356087602,1114.0,1114.0,1114.0,1114.0,1016.0109464875807,1229.9288359690577,1388.094541240467,1114.0,1114.0,1114.0,1114.0,1114.0,1095.4784782081074,1114.0,1060.5564799527901,1114.0,1114.0,1156.9624387043036,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1118.7800854091988,1114.0,1114.0,1114.0,1114.0,1083.23351266676,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,
69,1114.0,1114.0,1114.0,1114.0,2072.1945537977344,1114.0,1114.0,1114.0,1114.0,1114.0,-802.389423212076,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,2072.194869414343,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,
70,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,,,1114.0,,,1114.0,
75,1346.8786866724759,1114.0,1114.0,1427.6336592135235,1451.9948358274137,1114.0,1083.0283993091425,1114.0,1114.0,1114.0,1447.4946772414567,1114.0,1399.7053827407099,1114.0,1114.0,1114.0,1114.0,1114.0,1112.9064494294316,1114.0,1114.0,1114.0,1454.4226616111257,1114.0,1369.7081810708653,1114.0,1114.0,,1114.0,1279.9136286302912,-1972.2676276745055,1114.0,1114.0,1245.9034618972494,1412.567279878063,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1536.1103241527621,1114.0,,1114.0,
79,1172.5156423523779,1220.20332810439,1180.9882822996613,1139.3435336422474,1182.9519992913288,1098.7794681516193,1150.9258850041508,1189.2004439517546,1085.8863175690803,1179.6336102590872,1140.9704575919259,1221.1615610103504,1131.8377017761331,1151.2847485428763,1114.0,1091.6268044123985,1114.0,1114.0,1155.636472001888,1150.6890387056758,1184.0384415865976,1168.1873789768267,1143.854419694965,1081.6933591666316,1072.0321400910368,1163.938447562848,1053.628442829618,,1114.0,1035.881526511421,1130.5790211843373,1102.1854123973744,1099.3980809436855,1039.8431419288618,1165.0019087252388,1058.7091104782678,1094.0322735340842,1076.3686082087263,1046.5416567505076,1058.8589752096836,1114.0,968.9383264738453,1091.8671593811114,1081.8334988201523,1098.0358694264407,1114.0,1114.0,1114.0,985.0091675903831,1114.0,1029.9083378604082,1114.0,1114.0,1114.0,
80,1114.0,647.6219498829008,1114.0,560.2285506547682,706.2112791930783,1114.0,3129.0307995190424,1114.0,1114.0,1114.0,526.9074207502033,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,
81,777.2864212183208,1114.0,763.7656574756642,1114.0,794.8817340678231,1114.0,1114.0,1114.0,1114.0,1114.0,663.2829741366834,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,928.6404599714385,1114.0,769.8275680444112,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,807.3208325803282,1114.0,1114.0,1114.0,1114.0,769.8340214595713,718.225233771454,4146.9350972743105,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
82,777.2864212183208,1114.0,763.7656574756642,1114.0,794.8817340678231,1114.0,1114.0,1114.0,1114.0,1114.0,663.2829741366834,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,928.6404599714385,1114.0,769.8275680444112,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,807.3208325803282,1114.0,1114.0,1114.0,1114.0,769.8340214595713,718.225233771454,4146.9350972743105,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
83,1195.7878740587764,1240.9947872524149,1247.7461339867311,1135.115384126975,1172.1847782097439,1089.0983997655553,1133.8859908670001,1238.1588155700529,1108.4368180989684,1184.1518723715922,1138.9789784693282,1114.0,1088.7940145180905,1209.4768498149965,1114.0,1133.2234213734268,1114.0,1114.0,1114.0,1024.1997853352482,1138.4117235231838,1207.8543445449893,1150.9405032982654,1061.4725744374095,1072.6898927234713,1132.4985509442909,1039.4194557338465,,1114.0,991.710757349435,1118.782219233419,1114.0,1114.0,1017.5510776101644,1111.6185347015494,1114.0,1058.8935411313637,1133.1292105680259,1077.7450993895927,1058.8085000479532,1114.0,962.6426144323226,1114.0,1139.0664390721486,1069.9097154835044,1114.0,1114.0,1114.0,992.6213419561647,1114.0,1114.0,1114.0,1114.0,1114.0,
84,1241.9628544530913,1118.1966806433174,1192.624379991765,1195.6564773305895,1099.3858554972512,1114.0,1094.7773768582865,1114.0,1114.0,1136.636089181126,1049.1497470337822,1114.0,1100.5965080788674,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1205.9802253370895,1030.595042006364,935.5825406385677,1114.0,1114.0,,1114.0,1114.0,1102.3335953391897,1114.0,1114.0,1114.0,1096.919296254468,1114.0,1031.1350642267196,1214.0382513426382,1174.4329276923731,1114.0,1114.0,1114.0,1114.0,1031.9970880945139,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
85,1114.0,1114.0,1018.5757477603685,1114.0,1209.4242522396316,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,
90,1135.2220229625932,1204.5946319537652,1226.0637002620365,1038.106606876029,1182.9619552364672,1114.0,1130.7788652917952,1164.1791518877606,1114.0,1179.1326770644962,1114.0,1114.0,1100.91957666049,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1187.3308242147677,1114.0,1114.0,1114.0,1131.710030255937,1136.1923445439438,1114.0,,1114.0,1114.0,980.6511910774784,1114.0,1114.0,1114.0,1114.0,1114.0,1075.1909705081457,1114.0,998.138504542818,1114.0,1114.0,1114.0,1114.0,1114.0,1083.9472255765809,1114.0,1114.0,1114.0,982.8797210848948,1114.0,1114.0,,,,
91,818.9503911276693,842.3818455080769,887.4213157076252,776.6769560298512,914.1267740441276,1114.0,1114.0,879.9098753587662,1114.0,1114.0,1114.0,1114.0,851.857827907606,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,866.2742471431832,1114.0,1114.0,,1114.0,1114.0,657.7371973306425,1114.0,1114.0,1114.0,1114.0,1114.0,4421.941657669395,1114.0,721.7649702196078,1114.0,1114.0,1114.0,1114.0,1114.0,728.9569419534473,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,
95,1114.0,1114.0,1114.0,1114.0,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1209.4242522396316,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,,,
96,1293.412280247399,1366.85726482069,1307.436539414446,1306.9552392121109,1200.7003296368594,1305.1002103021997,1315.8090480659703,1293.6477069073067,1295.1919855043907,1271.6172515026065,1256.1711109889168,1280.8613771544656,1333.8119338349989,1297.964396322146,1145.787729371923,1248.198194830814,1233.8236797036468,1330.465673640112,1230.076291073066,1298.94385646401,1229.844978343239,1303.0366000114013,1224.6321722190403,1231.1653827101,1212.5513456006252,1236.1701911960145,1286.623783341237,1236.1708343017272,1236.1708343017272,1155.4592064182325,1219.2374829292671,1196.3958125360723,1241.8433672645692,1270.596283026096,1224.2968004586141,1239.8973369431628,1257.695138644975,1190.993382452836,1252.3852875666985,1210.8666411909135,1196.892781494225,1213.3638826090232,1195.5330421731633,1161.8329166090105,1182.7347720524026,1114.0,1236.1708343017272,1120.3183791884712,1076.8874456295662,1153.3904260677295,1124.7231088081453,1236.1708343017272,1236.1708343017272,1236.1708343017272,1236.1708343017272
97,1200.9058018995502,1214.2266344258023,1224.2635317338695,1147.4124058982488,1051.9090859068433,1209.978339762732,1220.1239474570652,1089.5179574211734,1219.7800494925186,1159.2893481506899,1131.5368831779983,1149.3447505602599,1210.9517252830656,1095.0553925452268,1103.2737491837574,1132.3807801519106,1132.3807801519106,1132.3807801519106,1128.5391775717712,1154.2842927175357,1079.0468334114498,1183.8083788181234,1117.2480932814851,1125.3886293261294,1069.4150062379772,1099.6615911554268,1268.5354326441902,1132.3807801519106,1132.3807801519106,1070.7856847190774,990.3925283238028,1106.23262259901,1096.4706675451093,1098.2624000785136,1060.3065554038649,1162.364208900653,1213.5909799791161,1160.8039010103407,1162.0556572496484,1100.7609520327114,1132.3807801519106,1132.3807801519106,1097.83407647674,1132.3807801519106,1081.3623800398218,1114.0,1132.3807801519106,1132.3807801519106,1132.3807801519106,1132.3807801519106,994.1307735032182,,1132.3807801519106,1132.3807801519106,
98,1114.0,1206.2709236339113,1120.8462566402807,1114.0,1014.867501944883,1114.0,1114.0,1114.0,1114.0,1043.0917610225051,1132.844019216111,1114.0,1114.0,1110.7350314113992,1114.0,,1114.0,,1114.0,1114.0,1018.2408620277508,1432.470536045441,1114.0,1144.469755221314,1109.071088662568,1114.0,1114.0,,1114.0,967.1379146724697,1114.0,1114.0,1114.0,1172.0957219008533,1114.0,1029.3029295909719,1114.0,1114.0,1193.6200398068452,1114.0755113505925,,1114.0,1114.0,1114.0,1014.8601468521039,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,
99,1114.0,1114.0,1114.0,1114.0,904.9476482682785,1114.0,1114.0,1114.0,1114.0,1114.0,1170.584536317661,1114.0,1114.0,1105.8239482074614,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1149.0528455127849,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1062.5944827983844,1114.0,1114.0,1290.99653889543,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,
101,1137.804369978081,1218.9892118364514,1241.2297534324764,1061.2450863428312,987.2124878617124,1137.9366086236605,1128.7800787370822,1037.6877764187661,1183.7574265789326,1110.2008461174019,1114.6229136762445,1089.4940715050398,1206.3949940667424,1114.0,1114.0,1114.0,1114.0,1114.0,1031.3641717595576,1137.6054337563323,1051.245225751864,1114.0,1024.1682213843826,1139.1400220823734,1058.6313940460527,1114.0,1254.8999413860852,1114.0,1114.0,1043.9299153638785,1114.0,1114.0,1114.0,1109.1000373540921,1060.796545228482,1233.6005757155788,1206.1335844144237,1114.0,1105.3321657320662,1032.3892209222008,1114.0,1114.0,1112.792113396752,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1049.5158065304568,,1114.0,,
102,1141.5105043033657,1327.7312404910658,1273.4942735331351,1024.3243134536906,1114.0,1001.4244545026742,1130.278908025009,987.9962284397027,1114.0,1149.5837735233542,1098.6580766605505,1031.5482888126007,1164.5399840093573,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,945.863110692145,1114.0,1114.0,1184.2039064801102,1109.6658326567504,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1108.988769142457,1114.0,1292.9290905775063,1114.0,1114.0,1028.8894523764814,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1050.3697923200443,,1114.0,,
104,880.4843239043574,1114.0,1114.0,346.2773354802911,1114.0,1114.0,623.039433394775,1114.0,1114.0,701.4925831685964,1114.0,4330.063533978088,977.3678852164876,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,530.7755186346666,522.4993862227423,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
105,769.1237266896046,1114.0,1114.0,1114.0,1114.0,1114.0,511.6775754631068,1114.0,1114.0,590.1322001053533,1114.0,4230.505446687159,866.0085787254484,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,419.41414209984134,411.1383302294736,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
106,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
109,1322.2757000410884,1407.5429485625946,1307.6370696164358,1368.082303052954,1251.9505124809086,1345.9107313958157,1334.806033895095,1392.4909962746215,1304.6974139304734,1290.1825212140402,1286.4344438538826,1332.7073062900427,1363.0944035919983,1406.369257830887,1139.6284757209082,1278.2030234706158,1250.8687730818176,1267.838833262324,1262.8645750415837,1267.838833262324,1268.7224621832552,1357.570833450487,1257.5160626868555,1249.9686008809701,1260.327569912732,1266.3848135964984,1270.8593988501218,,1267.838833262324,1177.6550050603084,1308.217026472143,1215.846192807146,1276.0676157721896,1329.935091986431,1293.1676752637572,1224.9616125525188,1242.2805653182463,1185.037381063102,1282.507077068138,1238.2954172745708,1213.5799912358984,1210.6761488574057,1213.574077311549,1189.140693439805,1205.149938281159,1114.0,1267.838833262324,1176.6878184792754,1111.0331043919327,1267.838833262324,1267.838833262324,1267.838833262324,1267.838833262324,,1267.838833262324
110,1146.8464058030065,1114.0,1015.4618393594866,1114.0,1278.2297758838843,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1015.4619789536224,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,,1114.0
111,1114.0,1114.0,1104.1788663920902,1114.0,1118.7538461185409,1114.0,1114.0,1114.0,1114.0,1114.0,1009.5000793556399,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1235.4520487210661,1114.0,1114.0,1114.0,1017.7980709164374,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1244.711980588281,1265.8298353256775,1114.0,1158.4167099548722,1114.0,1114.0,871.358562627395,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
112,1114.0,1114.0,-1696.6489376031573,1114.0,-1696.649035733516,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3942.313740916827,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,3942.313740916827,1114.0,1078.6704915030423,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,
113,1114.0,1114.0,1107.2766397239711,1223.0257062159615,1031.672722696085,1114.0,1114.0,1114.0,1114.0,,1094.0249313639824,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,,
115,1114.0,1114.0,1275.4108163554704,1114.0,1012.1483504652758,1114.0,1114.0,1114.0,1114.0,1114.0,1123.6994984274352,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1239.5889217069498,1114.0,1146.6893639426964,1114.0,1114.0,1114.0,1121.0454206324648,1170.3380597071211,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1069.8736616667939,1114.0,1114.0,1114.0,969.0581113382018,1114.0,1114.0,1114.0,,,1012.1477957575908,1114.0,1114.0,1114.0,1114.0,,
116,1114.0,1114.0,1263.032591340533,1114.0,835.621412030245,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1306.6162630195295,1114.0,1114.0,1114.0,1114.0,1114.0,1092.9099458810992,1350.197784023109,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,835.622003705484,1114.0,1114.0,1114.0,1114.0,,
117,1114.0,1114.0,644.309316121004,1114.0,190.40805433805906,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,3900.5665032757233,1114.0,1114.0,1114.0,,1114.0,341.70787899634706,493.0082472688564,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,
120,1114.0,1114.0,1023.691599050562,1114.0,1144.1029862251382,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1144.1027073621499,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1144.1027073621499,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,
121,1114.0,4261.873583742574,1114.0,1114.0,148.71425122634196,1114.0,1114.0,538.9931551739696,1114.0,1114.0,471.705080873203,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,148.7139289839762,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,
122,1114.0,2985.3020567516537,1114.0,1114.0,397.0366608892614,1114.0,1114.0,1114.0,1114.0,1114.0,676.6246549233738,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,397.0366274350449,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,
124,1248.7506418440025,1250.2594791033525,1268.950274985518,1312.4414328154755,1261.8390082494016,1308.2923548588108,1275.7427376716432,1188.6668156056935,1230.568346294881,1213.3749606977558,1154.7748968702329,1234.4374517749936,1251.5100491553671,1260.936374340405,1127.4056323042498,1218.7708393537664,1216.644112740771,1193.4960686271593,1223.71930250621,1267.9001553016467,1183.1888040202082,1196.079836461391,1231.1153134564322,1156.7472617927165,1162.46793717449,1146.2684897215727,1206.1226420784333,,1193.4960686271593,1147.121931283733,1054.2102003729296,1224.1414242465642,1201.330622668178,1253.0254276931903,1039.4973611657624,1164.3446236651555,1204.7217068472169,1161.9122026966998,1156.078725714618,1152.511183329348,1163.804031714656,1176.178065456792,1193.5856231727817,1208.3270789158246,1137.8070796512307,1114.0,1193.4960686271593,1135.9200419917383,1118.9583806239407,1193.4960686271593,1096.368294459547,1193.4960686271593,1193.4960686271593,1193.4960686271593,1193.4960686271593
125,1066.5875804817633,1114.0,1341.5857741369466,1242.6374443020916,1169.7240842834794,1100.5347957945837,1114.0,1114.0,1114.0,1114.0,1118.5356047990426,1190.578581858044,1120.745112336253,1114.0,1114.0,1114.0,1114.0,,1144.7769313197482,1114.0,1114.0,1114.0,1114.0,1003.8256137272855,1077.0118075592572,1114.0,1114.0,,,1087.8077366493062,1114.0,1114.0,1114.0,1391.8506419858777,1114.0,1114.0,1114.0,988.0938775437027,1027.5337860559796,899.6204868102571,1114.0,1114.0,966.5501403563812,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,
129,1170.7876910359876,984.5176374375388,1155.9716117768378,1244.6244100435324,1225.702837175272,1025.3437856024423,1114.0,1114.0,1114.0,1119.77425480372,1163.9403171495142,1170.040872374891,1197.4500533401501,1313.4840423817022,959.5521992308625,1222.1467985544432,1114.0,,972.3965113350198,1114.0,1161.952412727206,1114.0,1114.0,1149.5552231878823,1107.784792958694,1114.0,1114.0,,1114.0,1049.9388881953532,1114.0,1114.0,921.6611014640981,1182.5468125457041,1114.0,1114.0,1114.0,1114.0,1077.5657961141642,931.2619505649841,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0
130,2532.248083222692,-1131.698968438749,2421.4838930282885,1000.0,2549.640470833108,1000.0,1000.0,1000.0,1000.0,1000.0,2532.248913992543,1000.0,2474.5481693980164,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,2478.2985903796607,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3725.0715551590583,-1131.697597256491,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,,,1000.0
134,1114.0,1114.0,1035.5846783683294,1114.0,1234.6617983652757,1114.0,1114.0,1114.0,1114.0,977.1377907939619,1107.259281067558,1114.0,1238.3651725839422,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1062.4844308697825,1114.0,1114.0,1114.0,981.3713279625119,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1275.1355199886384,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,
135,1114.0,1114.0,1908.4129323677091,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-474.82586109661156,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1908.4129287289406,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,
140,1148.4837454810875,1217.9556587752659,1145.3138224765814,1233.1693255290847,1158.9123323718522,1300.4450427927213,1260.9978745084989,1123.986801854203,1047.2591297529175,1062.0180688943478,1101.5856117476087,1060.0573253952352,1130.6527163471287,951.6822227873239,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1015.5404607975283,1114.0,1114.0,944.982507567519,1139.6790227865351,1114.0,1092.1227169310205,,1114.0,1009.7995734559045,1114.0,1114.0,1114.0,1163.1248958264082,1114.0,1114.0,1114.0,1136.701229173012,1132.0949036122392,1135.3020656108556,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1024.132945525121,1114.0,1114.0,,,,
