node,depth,chatgpt-4o-latest,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,gemma-2-9b-it-simpo,gpt-4o-2024-08-06,gpt-4o-2024-05-13,llama-3.1-405b-instruct,llama-3-70b-instruct,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gemini-1.5-pro-api-0514,mistral-large-2407,yi-large-preview,claude-3-5-sonnet-20240620,gpt-4-0125-preview,gemini-1.5-flash-api-0514,reka-core-20240722,claude-3-opus-20240229,gemma-2-27b-it,deepseek-coder-v2-0724,command-r-plus,gpt-4-0613,dbrx-next,eureka-chatbot,deepseek-v2-api-0628,llama-3-8b-instruct,reka-flash-20240722,gemma-2-9b-it,dbrx-instruct-preview,command-r,llama-3.1-8b-instruct,qwen2-72b-instruct,mistral-large-2402,glm-4-0520,nemotron-4-340b-instruct,claude-3-haiku-20240307,yi-large,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,claude-3-sonnet-20240229,reka-core-20240501,yi-1.5-34b-chat,gemma-2-2b-it,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,phi-3-small-8k-instruct,gemma-1.1-7b-it,deepseek-coder-v2,codestral-2405,snowflake-arctic-instruct,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024
31,3,1000.0,1000.0,1521.4497108828227,1000.0,1000.0,1000.0,1443.6362185155153,1836.9204796334857,1000.0,1000.0,1000.0,1000.0,1209.5023955045763,1000.0,1000.0,1373.567253792205,1000.0,1677.470332210993,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1227.7904666105628,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2290.3368571501633,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,,,1000.0,1000.0
32,3,1000.0,1000.0,2641.491945938862,1000.0,1000.0,1000.0,1000.0,-728.5867195901244,2641.4919333036173,1000.0,2641.4924468018953,1000.0,-658.150717858085,1000.0,1000.0,-537.7388885961598,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0
33,3,1114.0,1114.0,1114.0,1162.4148420372949,,1262.6692215227697,1088.852353890854,1114.0,1187.5436062580293,1114.0,1302.8015670089371,1114.0,1198.6250864472086,1150.8126116742487,1114.0,1164.7767162556904,1114.0,1151.6882654804133,1093.349932147109,1184.6239527224052,1226.0995114633686,1114.0,1153.8983330710596,1114.0,1114.0,1114.0,989.0643816407494,1084.3421244579058,868.5401554627572,1075.5158739924761,,1114.0,1114.0,933.4109320059049,1114.0,967.982364058532,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1032.988168402286,1114.0,1114.0,1114.0,1114.0
34,3,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,5770.170644322851,1114.0,1114.0,1114.0,-976.2830782471792,1114.0,1114.0,-887.5428224003099,1114.0,1114.0,1114.0,10077.07867672704,2549.7280199225715,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,-4904.0473915652365,1114.0,1114.0,-3831.1040487597375,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0
35,3,1114.0,1114.0,1114.0,1114.0,1114.0,1130.8253998231344,1052.7669369455666,1032.7313677184861,1114.0,1114.0,1255.004770184397,1114.0,1215.2661475969508,1231.2753314703523,,1097.044351096974,1114.0,1114.0,1114.0,1114.0,1146.9819826389785,1114.0,1114.0,1114.0,,1114.0,1069.5000626376054,1114.0,1114.0,917.61129823034,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1157.7877551482243,1156.6290774221743,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1018.5755190868163,1114.0,,,1114.0
36,3,939.2169215033132,1114.0,1467.9126574658503,1114.0,1114.0,1430.7382447290374,1114.0,1271.979317048361,1013.4420699197774,1106.241283534434,1146.4704057949868,1067.7757523727373,1037.0242880265482,1449.3292253552509,1114.0,1013.2635770939519,1114.0,1114.0,1114.0,1114.0,1179.145144737367,1114.0,1114.0,1114.0,1114.0,1114.0,1149.3269668253286,1159.7967027113482,1114.0,1024.9928187952282,,1114.0,1114.0,1114.0,1114.0,828.2281406587915,992.5537038968289,1114.0,1114.0,1114.0,1056.9801624136103,1114.0,1114.0,1114.0,995.2741860952156,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,950.3084310220333
37,3,1114.0,1114.0,1114.0,1170.8595315398481,1114.0,1114.0,1318.0747405888503,1190.0014887919883,1070.17653926582,1114.0,978.3657342753643,1114.0,1140.6886397832295,1114.0,1147.1515438507122,1160.4147759533266,1114.0,1044.868367479603,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,962.5194424670206,,1114.0,1114.0,1114.0,1114.0,1114.0,1070.6834727588887,1114.0,1114.1957232453483,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
38,3,1114.0,1114.0,1114.0,3690.793864219078,,1114.0,255.06895069547215,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,255.0686186282701,1114.0,255.06856645718312,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
39,3,1079.7602501364966,1000.0,1023.5171020777323,1080.5549360071627,1000.0,1078.8614656048624,939.2736179017492,939.082937761192,1042.719405045191,1075.4805258088256,1061.540310967697,1000.0,1009.1768568088804,927.1837584493037,1000.0,859.2438199527571,1027.655910496662,1052.0523537978838,1000.0,1109.3145176918722,1000.0,1000.0,1000.0,1000.0,,1000.0,928.8755225679661,1000.0,995.7517459903486,888.0472433858546,,1000.0,997.179995266225,1000.0,1000.0,1000.0,936.1533444683432,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,948.574379812994,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
40,3,1043.543045302414,1000.0,1000.0,1000.0,,907.1607479215659,1139.8055228547328,1000.0,1000.0,980.6230749490958,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1142.1176114337734,786.7499975384183,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,1000.0
41,3,1260.3344850318292,1160.6053336015718,1162.1647621081745,1161.9001298971164,1114.0,1123.52316226919,1127.9798307496221,1127.7531648895547,1162.8499249702302,1133.4049586803776,1172.1832249141232,1295.8004932158851,1140.2586389458459,1227.5627102633925,1066.3898710192461,1211.3230725444869,1114.0,1105.0314427847684,880.4634968388388,1089.4532509419498,1123.838131467956,1114.0,1130.5557794595554,1103.770283216233,1114.0,1114.0,1114.0,1162.4616194687653,1147.695893551677,981.2161423685566,1114.0,1114.0,1158.3726894490214,1080.1325511579566,1114.0,1114.0,1122.436559439023,1056.965111702235,1014.5099384412049,997.843563691069,1114.0,1114.0,1114.0,1114.0,981.1841330283447,1114.0,1114.0,1114.0,1114.0,1114.0,978.0356498921996,1114.0,1114.0,,1114.0
42,3,1114.0,1114.0,1154.0036729366536,1053.4851576728147,1114.0,1220.075706587621,1188.052876825796,1166.2595497681816,1145.0099081796366,1186.0992527445787,1108.9822789085251,1119.6859087802286,1113.970616845477,1132.6327212523365,1114.0,1136.904703367316,1114.0,1045.2453441912583,1114.0,1168.7758418915812,1012.1346395925852,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.651227321171,1186.5888271988606,943.9249590905328,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1099.8698729652378,1114.0,1010.4653638924656,1114.0,1114.0,1114.0,1180.885690132189,1078.0000868812376,1183.2882999777275,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,987.007492995988
43,3,1000.0,1000.0,1000.0,1000.0,,1000.0,4315.888735528182,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4315.888792568464,1000.0,1000.0,1000.0,-4318.938100101253,1487.9210401473283,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,-1288.6809948441105,,,1000.0,1000.0,,1000.0,1000.0,1487.9205267014033,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,,,1000.0
44,3,1114.0,1123.4811564267347,1200.4419730053396,1141.4587840335214,1114.0,1203.4842121299139,1162.0519362866853,1160.4703532996516,1086.6319672023862,1117.339853073859,1184.37291707319,1025.0904189359178,1245.5477795679208,1051.8204107741471,1114.0,1161.3723931708726,1111.9026426251173,1100.4938349843933,1220.1315375945508,1167.4123269528977,1060.4927674285218,1114.0,1114.0,1114.0,1114.0,1114.0,1111.937214091978,1042.5742148981271,987.2538413135223,1069.455124255603,,1114.0,1114.0,1176.5495283313585,1114.0,1072.827391438162,1114.0,1221.8899811358829,1195.0824105970962,1114.0,1085.3226793779047,1114.0,1150.7110885368872,1114.0,952.6916014320728,1150.4061191405162,1114.0,1114.0,1114.0,,991.9195580667064,1114.0,,1114.0,915.3819828185615
45,3,1213.4983989628756,1209.0131742892695,1131.9782145976121,1119.352398150213,1114.0,1186.569590393217,1147.6810128581108,1135.3919749525485,1111.1912600073433,1194.6537321933683,1194.7122449485526,1187.3499109204236,1145.3054184962455,1139.9843188848597,1240.5205567471232,1169.3314509237848,1146.9850438863355,1132.9905560989912,1137.9083159193565,1158.39938679527,1067.9048877477599,1114.0,1108.9075226176124,1152.6562652316827,1114.0,1114.0,1028.7983704088406,1134.4241156682006,1073.89616358607,1113.8664371795298,,1114.0,1114.6229560775682,1156.1405417666858,1114.0,1114.0,1003.2678598036093,1044.879001683795,1128.0642809903916,1045.279446154556,1100.4201902796779,1078.0546808378904,1114.0,917.0100075482806,1042.6610518313623,1114.0,1114.0,1114.0,1114.0,1114.0,985.7122113421686,1114.0,,1114.0,932.6170492188185
46,3,1073.4006497923206,1114.0,1119.92689129212,1165.10456669536,,1114.0,1242.5853687203498,1193.992153576097,1114.0,1114.0,1145.8100991692706,1114.0,1218.3822645678522,1114.0,1114.0,1312.0617967181843,1114.0,1114.0,1114.0,1111.191365697497,1071.2985000983927,1114.0,1114.0,940.211449310483,,,1125.3187464265898,1040.7958776811026,1114.0,1114.0,,1114.0,1061.533104679113,1045.5534026513492,1114.0,1114.0,1114.0,1114.0,1114.0,1016.138368760304,1114.0,1114.0,1114.0,1114.0,960.3375326491489,1114.0,1114.0,1208.3578615144652,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
47,3,1316.1559422930864,1114.0,903.9147688164941,1114.0,1114.0,1114.0,1189.6786754764876,1114.0,1178.823441835202,1174.680990873341,1296.3566754387407,1114.0,1107.6642900494671,1114.0,1114.0,1133.2417769825638,1114.0,959.5381675675314,1114.0,1114.0,1028.6301753286998,1114.0,1114.0,1114.0,,,1048.9100096548652,1114.0,1114.0,998.8927103011445,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1245.4171344426236,981.5891942874562,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1146.506046652297,1114.0,1114.0,1114.0,1114.0
48,3,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0
49,3,1106.4016162522164,1114.0,1055.0297210574813,1161.1967708715363,1114.0,1114.0,1155.075316588487,1114.0,1114.0,1114.0,1116.6988477727111,1114.0,1267.7099927380314,1094.105950731936,1114.0,1122.3188639712598,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,947.4629200163411,1114.0,1114.0,1114.0,1114.0
50,3,1114.0,1114.0,1189.3661930845399,1114.0,,1114.0,1114.0,1375.8887532600572,1114.0,1114.0,1003.1029595760072,1114.0,1164.540427536753,1114.0,1114.0,1002.8439604035815,1114.0,1114.0,1114.0,1114.0,1085.9326322025363,1114.0,,1114.0,1114.0,1114.0,1114.0,966.982553055986,1114.0,1123.3425208805393,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0
51,3,1255.0088571786416,1114.0,1133.834976905609,1199.2710897205457,,1114.0,1205.6651495755907,964.8611158037421,1200.6091556696865,985.1725555566592,1114.0,1114.0,1053.4126448397747,1114.0,1114.0,1118.415959865942,1114.0,1222.6159432546579,1114.0,923.9287342241284,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1045.9225169235208,1114.0,1173.2813004815016,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
52,3,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,-170.79695141480192,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
53,3,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1304.8483584975097,1241.2320618743083,1241.2320618743083,1241.2320618743083,1304.8478271254157,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1241.2320618743083,1114.0,1241.2320618743083,1241.2320618743083,,,1241.2320618743083,,,1241.2320618743083
54,3,1114.0,1114.0,1114.0,1114.0,1114.0,902.2007139411942,1226.0237585412183,962.0523687438725,1086.0623857358842,1114.0,1161.4523198664772,1114.0,1152.11549404699,1114.0,1114.0,1078.222177464115,1114.0,1227.51066504747,1114.0,1146.7572443768115,1176.9380725999952,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1184.460682765675,,1114.0,1064.204116870297,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
55,3,1251.2008452854202,1114.0,1209.125811380398,1106.4857659723516,1114.0,1123.3235749264568,1165.4233209438285,1233.1491285723878,1226.9776922949927,1228.1490943878503,1175.6888623080133,1149.8250554194117,1115.3087603948943,1248.1359450255372,1058.5853565413202,1186.0279542330354,1071.3094021184975,1035.7433341962756,1089.4206896212422,1229.58918009377,1138.1232618820104,1018.7140126732908,991.9272971552812,1100.2406006334525,1114.0,1114.0,1090.300989546737,1046.1526756453611,1059.8678164330763,1043.0811526344419,,1114.0,1092.45807290781,1042.1648556025825,1114.0,1109.7563251520874,1179.823875051619,1098.5774561918026,1095.081102975481,1104.5040800379363,1052.9448113960498,1030.4338921055742,1064.5834088841762,1114.0,1038.6375265301624,1098.5870156103538,1114.0,1114.0,1114.0,,1046.5699972350308,1114.0,1114.0,,1114.0
56,3,1300.1422065298393,1241.1654583099762,1314.352908543827,1282.0342591389212,1208.195354610838,1269.6099249385554,1212.7851808156581,1310.7624476558976,1258.4691232341752,1325.032157971958,1189.0684641332286,1246.5383161867007,1261.8404828344878,1267.6395965020115,1201.2013245078037,1244.1697114469525,1189.0289966312453,1196.880703663487,1193.569005992848,1199.0109981583919,1294.9453092095562,1208.195354610838,1158.7409632365677,1213.1834481933147,1208.195354610838,1208.195354610838,1232.2487498329908,1143.262588273606,1208.195354610838,1230.0476483777165,,1208.195354610838,1094.492175411106,1256.6190077841989,1208.195354610838,1220.0899300142232,1077.9114834101663,1183.4788101605186,1093.5947363321595,1176.150623514115,1070.855049542432,1239.5172481295976,1149.6582499759475,1098.0703934752162,1248.569478449494,1208.195354610838,1114.0,1135.3358057772975,1208.195354610838,1208.195354610838,1169.3007841583158,1208.195354610838,,1208.195354610838,1232.6357885898512
57,3,1266.6631969782636,1152.710886680205,1116.410376277711,1151.5199065696436,,1156.5996414933227,1216.7352383072525,1212.6903426671342,1086.8019813137198,1147.6242392050196,1182.1579700980894,1148.2035941640765,1128.1352655443811,1254.1927509270024,1122.6406028158756,1182.7435661385598,1148.3428294428804,1085.7123608148236,1203.852783110886,1130.2885739211335,1102.8223915537924,1114.0,1114.0,1069.6442237903234,1114.0,1114.0,1170.7801489652782,1064.3506894084471,1031.6410093876416,1086.8054741567385,1114.0,1114.0,1088.4617015959302,1029.2075654218925,1114.0,1107.8199270760929,1103.5484953665305,1055.93658615306,1151.8527883205002,1023.9158042084612,1069.203950943597,1152.955543668567,1075.135610006641,1114.0,956.3275851054041,1030.5306125612635,1114.0,1054.956976083689,994.6141765366651,1114.0,1107.6322544639847,1145.7087245302641,,1114.0,1020.121654225255
58,3,1299.4762558278053,1196.9034341936556,1240.90730465253,1243.4666997610493,1182.5433448076055,1283.3275455792095,1261.9093332027583,1291.966981204725,1265.8056661294963,1261.5764108557714,1332.6334081651921,1276.0691045263538,1242.0466228014661,1214.6546112987369,1275.767039268385,1297.5389110682572,1248.059906851603,1193.343938758785,1135.9067650266925,1247.7630694521004,1216.1048435885004,1179.3646970688162,1206.9341211405522,1234.5622444268513,1214.987619858989,1214.987619858989,1231.0566983236943,1167.518400469811,1159.8801033594787,1189.74330958056,1214.987619858989,1172.3865003521778,1125.569121906475,1194.7112587710744,1199.02325527313,1277.509326622761,1215.4610063029231,1161.8590618816802,1236.4929786866865,1165.449944378393,1121.5052155094027,1210.1003931122964,1247.9532806441184,1244.725638172465,1120.382962491417,1141.903319508404,1114.0,1178.1928459712012,1214.987619858989,1214.987619858989,1260.5258285776945,1214.987619858989,,1214.987619858989,1139.83542381975
59,3,1273.3184002676599,1223.6830112149441,1204.498130637859,1190.403033656547,1166.8479132050215,1186.531396413191,1289.708825937233,1243.8812464806638,1175.2925555005388,1258.2206372426572,1181.040681825677,1224.6742014328738,1229.1936314859054,1168.351599780841,1207.767082187815,1239.2973958313282,1235.737786245992,1197.0653491965027,1212.8233581936565,1237.6464929375884,1167.542274767021,1279.3810477009492,1173.3349255959379,1101.2851364403668,1166.8479132050215,1166.8479132050215,1163.1699505802296,1089.4230173695087,1101.0093128652104,1113.16021714312,,1073.705564844151,1136.662777919394,1113.2795374289258,1150.3750209879581,1124.477672960581,1130.50661760799,1130.6910217687264,1190.9438845821783,1039.7675287232128,1127.1186176553874,1143.4838988227611,1142.9232902560193,1181.5606869156047,1032.442881003441,1166.8479132050215,1114.0,1083.0525778672009,1139.3112702582673,1166.8479132050215,1232.3091530336978,1154.1396503635735,1166.8479132050215,1166.8479132050215,1033.6595687051301
60,3,1337.580825311199,1229.1768428695777,1287.9745062392553,1231.653058739144,1180.6496859753493,1257.5367014289786,1236.7117315525416,1294.6206984413934,1210.6228508325298,1146.931239324721,1204.0279016665813,1144.1686008448726,1213.124386166584,1218.3835792990994,1219.2427482237586,1302.8628921273548,1207.300410729294,1217.8388427224995,1145.727751570008,1156.8183569089354,1119.3905465517173,1180.6496859753493,1175.3060094297248,1211.7758908128567,1180.6496859753493,1180.6496859753493,1207.3221608267881,1118.8264538031403,1153.7609327357875,1103.0933713797958,1180.6496859753493,1175.481913594646,1106.8399397794915,1178.4039367316652,1144.1969592529697,1248.20111072607,1180.6496859753493,1187.3054083090801,1280.6450712424212,1115.8901434997838,1058.4791430233383,1180.6496859753493,1194.6936255639966,1084.427489826827,1038.4626631648025,1034.0339571697227,1114.0,1112.32749644994,1180.6496859753493,1180.6496859753493,1276.8524121335427,1180.6496859753493,,1180.6496859753493,1065.9159359335881
61,3,1255.2439755225544,1184.2026196429326,1224.740175795577,1145.560027292616,1114.0,1177.4669481783005,1222.166034484716,1164.075287093903,1174.7703874947863,1194.4594999052101,1190.0618889994237,1144.9132873872168,1162.0187597312286,1148.1226484939148,1115.587112628286,1146.865267281002,1150.890117107222,1142.1462663692414,1100.8786007793747,1095.1860299434718,1154.2913336191266,1047.2118794388011,1145.2061721003831,1024.5379956196484,1114.0,1114.0,1101.3852735459882,1095.5745276246646,1129.5162003085572,1072.1368071266716,1114.0,1088.1719139171696,1092.809333798279,1100.8497536724112,998.6651434619231,1126.5949629016402,1008.0156179095397,1088.2907683420556,1047.6188835182325,1022.7680158105384,1081.1843477399912,1116.843061379347,1159.3737906915164,1142.6629652406423,998.0891662843183,966.3584902213322,1114.0,1043.1232418625304,1114.0,1114.0,1067.29791706877,1114.0,,1114.0,1072.067502664945
